Contact ID,CustomerID,Firm ID,Office ID,Channel,Sub channel,Firm name,
10751182653715223821,6242,0022885,85201163055067446675,Independent Dealer,IBD,LPL Financial LLC,
10751182654119474431,6243,0022885,10761172102970659171,Independent Dealer,IBD,LPL Financial LLC,
10751182674198001023,6244,0022885,10751182674192184946,Independent Dealer,IBD,LPL Financial LLC,
10751182685616940763,6245,1471422,1471422A289,Independent Dealer,IBD,Edward Jones,
10751182694758701782,6246,1471422,1471422A239,Independent Dealer,IBD,Edward Jones,
10751182695130817669,6247,1471422,85101133264076118843,Independent Dealer,IBD,Edward Jones,
10751182695224278154,6248,1471422,10751192725047380416,Independent Dealer,IBD,Edward Jones,
10751182733757360065,6249,1816025,18160250939,Independent Dealer,IBD,"Stifel, Nicolaus & Co., Inc.",
10751182734386157112,6250,85201153015449911180,85202112904974755752,Independent Dealer,IBD,Bankers Life Securities Inc,
10751182734812274963,6251,0022885,85102160714817134722,Independent Dealer,IBD,LPL Financial LLC,
10751182735406208062,6252,1282578,85102121345856984699,Independent Dealer,IBD,Cetera Advisor Networks LLC,
10751182736439823334,6253,85202161074527509544,17754051075,Dual,IBD,Charles Schwab Investor Services,
10751182754981871741,6254,1574035,85101142354016099092,Independent Dealer,IBD,"Securian Financial Services, Inc.",
10751182763942738151,6255,1471422,85102103383938955624,Independent Dealer,IBD,Edward Jones,
10751182794466888021,6256,85201112683918276481,85101160365281129985,Independent Dealer,NACS,Wells Fargo Banking & Investment Services,
10751182795457918422,6257,9000166,85102132435185023363,Independent Dealer,NACS,Wells Fargo Advisors,
10751182805066167337,6258,1948520,19485201121,National Broker-Dealer,NACS,Morgan Stanley Wealth Management,
10751182805306770880,6259,1916112,85102132714342269668,Independent Dealer,IBD,Waddell & Reed Inc.,
10751182805581310888,6260,1576620,10751182805575998448,Independent Dealer,IBD,"MML Investors Services, LLC",
10751182807046446378,6261,1526125,10761171585454765408,Dual,RIA,Lincoln Investment Planning,
10751182813006813115,6262,1948520,17993101289,National Broker-Dealer,NACS,Morgan Stanley Wealth Management,
10751182813457822631,6263,1574035,85202130365969832165,Independent Dealer,IBD,"Securian Financial Services, Inc.",
10751182814099914021,6264,1342980,10751180384522349447,Independent Dealer,IBD,"Signator Investors, Inc.",
10751182814306509009,6265,3001329,85202160403693599138,Independent Dealer,IBD,"OneAmerica Securities, Inc.",
10751182834213239203,6266,0032103,10751200893595366300,Independent Dealer,NACS,"Wells Fargo Advisors Financial Network, LLC",
10751182835671927174,6267,3005820,30058200270,Independent Dealer,IBD,Country Capital Management Co.,
10751182854450881993,6268,1086505,10751182854437780395,Independent Dealer,IBD,H. Beck Inc.,
10751182883803363817,6269,1471422,85101132244816043433,Independent Dealer,IBD,Edward Jones,
10751182883962425731,6270,3004865,85202142594475626744,Independent Dealer,IBD,"Arete Wealth Management, LLC",
10751182884174878139,6271,1576620,10761180334590622385,Independent Dealer,IBD,"MML Investors Services, LLC",
10751182925344702441,6272,0001194,85201122743847433993,Independent Dealer,IBD,"Ameriprise Financial Services, Inc.",
10751182925462411701,6273,1471422,10761172413288760815,Independent Dealer,IBD,Edward Jones,
10751182925667942692,6274,1471422,10751182925657621835,Independent Dealer,IBD,Edward Jones,
10751182965118780196,6275,1471422,85101131473997745731,Independent Dealer,IBD,Edward Jones,
10751182966201723738,6276,0022885,10751182966197820843,Independent Dealer,IBD,LPL Financial LLC,
10751182966207628831,6277,0022885,85202151233203346348,Independent Dealer,IBD,LPL Financial LLC,
10751182975261752529,6278,1471422,10751182975240813985,Independent Dealer,IBD,Edward Jones,
10751183045100583127,6279,1567450,15674502172,National Broker-Dealer,NACS,Merrill Lynch,
10751183183771430655,6280,1471422,10751183183767620850,Independent Dealer,IBD,Edward Jones,
10751183184055637393,6281,1471422,1471422A0AB,Independent Dealer,IBD,Edward Jones,
10751183184401515471,6282,1471422,10751183184390395429,Independent Dealer,IBD,Edward Jones,
10751183215255358835,6283,0001366,10761172775055460930,Independent Dealer,IBD,"Harbour Investments, Inc.",
10751183236391521518,6284,0033605,10751183236386219832,Independent Dealer,IBD,J.P. Morgan Chase,
10751183266005885048,6285,0022885,85202131246160748170,Independent Dealer,IBD,LPL Financial LLC,
10751183323719501492,6286,1471422,14714224958,Independent Dealer,IBD,Edward Jones,
10751183346782228763,6287,1471422,10761192195749614887,Independent Dealer,IBD,Edward Jones,
10751183353192740771,6288,1471422,10751172825663292441,Independent Dealer,IBD,Edward Jones,
10751183403301255815,6289,1471422,10751183403294241099,Independent Dealer,IBD,Edward Jones,
10751183404312040280,6290,1471422,1471422A081,Independent Dealer,IBD,Edward Jones,
10751183484489260584,6291,1567450,15674500076,National Broker-Dealer,NACS,Merrill Lynch,
10751183494499355901,6292,9000166,10761171575149035115,Independent Dealer,NACS,Wells Fargo Advisors,
10751183554177033192,6293,1282578,85101120863797271777,Independent Dealer,IBD,Cetera Advisor Networks LLC,
10751183555384795527,6294,1567450,15674500083,National Broker-Dealer,NACS,Merrill Lynch,
10751183613965485703,6295,1604340,16043400912,Independent Dealer,IBD,NYLife Securities LLC,
10751183633109676939,6296,1948520,19485200220,National Broker-Dealer,NACS,Morgan Stanley Wealth Management,
10751183634221467450,6297,1776450,10751183634217442509,Independent Dealer,IBD,"BB&T Securities, LLC",
10751183683667823697,6298,0033509,00335090146,Independent Dealer,IBD,"Northwestern Mutual Investment Services, LLC",
10751183684070762722,6299,0001194,00011941702,Independent Dealer,IBD,"Ameriprise Financial Services, Inc.",
10751183685084154100,6300,85101143615393460099,10751183685065655345,Independent Dealer,IBD,"Regulus Advisors, LLC",
10751183694245012049,6301,1567450,10751191805192898639,National Broker-Dealer,NACS,Merrill Lynch,
10751183695441434649,6302,0022885,10751181934913360424,Independent Dealer,IBD,LPL Financial LLC,
10751183824516385806,6303,1471422,14714225537,Independent Dealer,IBD,Edward Jones,
10751190015339287086,6304,1567450,15674500178,National Broker-Dealer,NACS,Merrill Lynch,
10751190022791523322,6305,1152749,11527491440,Independent Dealer,IBD,Commonwealth Financial Network,
10751190024494559206,6306,1567450,15674502237,National Broker-Dealer,NACS,Merrill Lynch,
10751190025487247239,6307,1471422,14714228288,Independent Dealer,IBD,Edward Jones,
10751190125347642948,6308,0019661,10751190125336941350,Independent Dealer,IBD,Packerland Brokerage Services Inc,
10751190162892260793,6309,1604340,16043402664,Independent Dealer,IBD,NYLife Securities LLC,
10751190163149582362,6310,0024999,12832071526,Bank/Trust,IBD,PFS Investments Inc.,
10751190163279491050,6311,1576620,00060320449,Independent Dealer,IBD,"MML Investors Services, LLC",
10751190164924019198,6312,1471422,14714229152,Independent Dealer,IBD,Edward Jones,
10751190173233216447,6313,1282578,10751190173229410528,Independent Dealer,IBD,Cetera Advisor Networks LLC,
10751190173249367076,6314,1576620,16008021410,Independent Dealer,IBD,"MML Investors Services, LLC",
10751190202664828245,6315,1471422,85101133544835920462,Independent Dealer,IBD,Edward Jones,
10751190225810171754,6316,3004045,30040450008,Fee-Based Adviser,RIA,"HighTower Advisors, LLC",
10751190285663499633,6317,85202161074527509544,17754050769,Dual,IBD,Charles Schwab Investor Services,
10751190293440934239,6318,1948520,19485201463,National Broker-Dealer,NACS,Morgan Stanley Wealth Management,
10751190293961035605,6319,1246425,12464252830,Independent Dealer,IBD,"AXA Advisors, LLC",
10751190354121174641,6320,0001194,00011943180,Independent Dealer,IBD,"Ameriprise Financial Services, Inc.",
10751190383740797764,6321,0033605,00193198029,Independent Dealer,IBD,J.P. Morgan Chase,
10751190444702018115,6322,0024083,10751190444699812556,Independent Dealer,IBD,Kovack Securities Inc.,
10751190445589106587,6323,9000166,10751192434219695399,Independent Dealer,NACS,Wells Fargo Advisors,
10751190535360095521,6324,85201112683918276481,85202142944237840705,Independent Dealer,NACS,Wells Fargo Banking & Investment Services,
10751190563027801568,6325,1471422,85202130224134769576,Independent Dealer,IBD,Edward Jones,
10751190563985819737,6326,1735461,85202111795364786737,Independent Dealer,IBD,Raymond James & Associates Inc.,
10751190574073964092,6327,0022885,10761191873502688830,Independent Dealer,IBD,LPL Financial LLC,
10751190574082990321,6328,0033605,00193198052,Independent Dealer,IBD,J.P. Morgan Chase,
10751190575660811214,6329,85201112683918276481,85101112923598843611,Independent Dealer,NACS,Wells Fargo Banking & Investment Services,
10751190576639294335,6330,1471422,10751190576635792908,Independent Dealer,IBD,Edward Jones,
10751190584594043747,6331,1948520,17993108170,National Broker-Dealer,NACS,Morgan Stanley Wealth Management,
10751190585296248591,6332,9000166,90001660011,Independent Dealer,NACS,Wells Fargo Advisors,
10751190696093813503,6333,0016774,85101123555438796562,Dual,IBD,"Cambridge Investment Research, Inc.",
10751190706412338521,6334,0016774,10751190706409434406,Dual,IBD,"Cambridge Investment Research, Inc.",
10751190706565516085,6335,0016774,10761181773323929210,Dual,IBD,"Cambridge Investment Research, Inc.",
10751190706762511324,6336,0016774,10751172034973423757,Dual,IBD,"Cambridge Investment Research, Inc.",
10751190814309541272,6337,85101131845977267992,85102133033721585657,Independent Dealer,IBD,BBVA Securities Inc.,
10751190845894965085,6338,9000166,90001663996,Independent Dealer,NACS,Wells Fargo Advisors,
10751190876586351034,6339,0033605,00193199356,Independent Dealer,IBD,J.P. Morgan Chase,
10751190896089949638,6340,1471422,14714226174,Independent Dealer,IBD,Edward Jones,
10751190896110282167,6341,1471422,85202110246027190014,Independent Dealer,IBD,Edward Jones,
10751190905147093344,6342,0020917,00209170014,Dual,IBD,Kestra Investment Services,
10751190924488957392,6343,1471422,14714220062,Independent Dealer,IBD,Edward Jones,
10751190925202265828,6344,3002638,10761180584928308763,Bank/Trust,NACS,Wells Fargo Private Bank,
10751190964608612749,6345,1471422,1471422A089,Independent Dealer,IBD,Edward Jones,
10751190964701019894,6346,1471422,10761173705386781046,Independent Dealer,IBD,Edward Jones,
10751190975097167841,6347,0033605,00193198428,Independent Dealer,IBD,J.P. Morgan Chase,
10751190975117924261,6348,0033605,00193190421,Independent Dealer,IBD,J.P. Morgan Chase,
10751190983742143023,6349,1471422,14714222699,Independent Dealer,IBD,Edward Jones,
10751190985310331747,6350,1567450,15674500045,National Broker-Dealer,NACS,Merrill Lynch,
10751190985504004734,6351,1948520,19485208291,National Broker-Dealer,NACS,Morgan Stanley Wealth Management,
10751190994517038114,6352,1616752,85201121354937021467,Independent Dealer,IBD,"Voya Financial Advisors, Inc.",
10751191034640493117,6353,0013129,10751191034636867023,Independent Dealer,IBD,"Infinex Investments, Inc.",
10751191074853293860,6354,0023422,85102160944095468453,Independent Dealer,IBD,PlanMember Securities Corp.,
10751191096074620672,6355,0033509,00335090219,Independent Dealer,IBD,"Northwestern Mutual Investment Services, LLC",
10751191115135292355,6356,1576620,10751173215094146396,Independent Dealer,IBD,"MML Investors Services, LLC",
10751191118564696047,6357,1471422,10751191118561494591,Independent Dealer,IBD,Edward Jones,
10751191183763259600,6358,0033605,85202133314747854188,Independent Dealer,IBD,J.P. Morgan Chase,
10751191186055322337,6359,3000483,30004830002,Independent Dealer,IBD,National Securities Corp.,
10751191242739773335,6360,1521412,15214120013,Independent Dealer,IBD,"David Lerner Associates, Inc.",
10751191245138992432,6361,1687308,10751191245136489285,Dual,RIA,"Nationwide Securities, LLC",
10751191255060515364,6362,1655890,10751191255056303146,Independent Dealer,RIA,The O.N. Equity Sales Company,
10751191256696274164,6363,1576620,85201163533749497839,Independent Dealer,IBD,"MML Investors Services, LLC",
10751191354315089820,6364,1076974,10769740263,Independent Dealer,IBD,Robert W. Baird & Co. Inc.,
10751191393503441474,6365,1616752,16167521881,Independent Dealer,IBD,"Voya Financial Advisors, Inc.",
10751191403553905987,6366,0033605,00193199053,Independent Dealer,IBD,J.P. Morgan Chase,
10751191413802458362,6367,1423908,10761180334106344793,Independent Dealer,IBD,"Royal Alliance Associates, Inc.",
10751191424552793306,6368,1471422,10751180084414896494,Independent Dealer,IBD,Edward Jones,
10751191424817669724,6369,1471422,85201141435369554125,Independent Dealer,IBD,Edward Jones,
10751191425648444514,6370,3005820,30058200309,Independent Dealer,IBD,Country Capital Management Co.,
10751191432934577447,6371,0001194,00011943365,Independent Dealer,IBD,"Ameriprise Financial Services, Inc.",
10751191435822232515,6372,0001194,00011941848,Independent Dealer,IBD,"Ameriprise Financial Services, Inc.",
10751191494659374131,6373,1246425,00872121366805051338,Independent Dealer,IBD,"AXA Advisors, LLC",
10751191584495585618,6374,0031445,10751191584493683337,Independent Dealer,IBD,Santander Securities LLC,
10751191585100931380,6375,3004299,10751191585099320090,Independent Dealer,IBD,"Sagepoint Financial, Inc.",
10751191644990586478,6376,1574035,85102161965511325946,Independent Dealer,IBD,"Securian Financial Services, Inc.",
10751191704296252817,6377,1125070,10751192274749223423,Dual,IBD,"Calton & Associates, Inc.",
10751191705436823168,6378,1604340,16043402753,Independent Dealer,IBD,NYLife Securities LLC,
10751191714636156062,6379,1471422,14714227480,Independent Dealer,IBD,Edward Jones,
10751191733896841329,6380,1567450,15674500137,National Broker-Dealer,NACS,Merrill Lynch,
10751191774004485037,6381,0001194,00011941166,Independent Dealer,IBD,"Ameriprise Financial Services, Inc.",
10751191836767358660,6382,0033509,00335090176,Independent Dealer,IBD,"Northwestern Mutual Investment Services, LLC",
10751192003747722073,6383,1567450,15674502704,National Broker-Dealer,NACS,Merrill Lynch,
10751192063509989033,6384,0013128,00131280558,Independent Dealer,IBD,"First Allied Securities, Inc.",
10751192063927288476,6385,9000193,10751180323634942168,Independent Dealer,IBD,"American Portfolios Financial Services, Inc.",
10751192066083422503,6386,1471422,1471422A374,Independent Dealer,IBD,Edward Jones,
10751192067131254478,6387,1901181,10751192067121752843,Independent Dealer,IBD,"Avantax Investment Services, Inc.",
10751192093519633353,6388,1916112,19161121282,Independent Dealer,IBD,Waddell & Reed Inc.,
10751192094308751676,6389,0011874,10761190156151917784,Bank/Trust,IBD,Park Avenue Securities LLC,
10751192094624839637,6390,0005341,10751180324149775085,Dual,IBD,"BOSC, Inc.",
10751192094681658825,6391,0011419,30047010001,Independent Dealer,IBD,"Summit Brokerage Services, Inc.",
10751192094960132004,6392,1616752,10751192094957227241,Independent Dealer,IBD,"Voya Financial Advisors, Inc.",
10751192105587605668,6393,1471422,10751172115262833172,Independent Dealer,IBD,Edward Jones,
10751192144454435298,6394,0033605,85102140383759417484,Independent Dealer,IBD,J.P. Morgan Chase,
10751192145423081338,6395,1471422,85201140843395348940,Independent Dealer,IBD,Edward Jones,
10751192145680939780,6396,1471422,10751192145678035958,Independent Dealer,IBD,Edward Jones,
10751192204862418955,6397,1080050,10751192204859812866,Bank/Trust,IBD,Cetera Investment Services LLC,
10751192224418458276,6398,1567450,15674500359,National Broker-Dealer,NACS,Merrill Lynch,
10751192225108836611,6399,1471422,10761180793818725637,Independent Dealer,IBD,Edward Jones,
10751192245151770371,6400,1471422,85101103605286206829,Independent Dealer,IBD,Edward Jones,
10751192245213339289,6401,1471422,85102152005732223304,Independent Dealer,IBD,Edward Jones,
10751192325337271358,6402,1471422,14714227011,Independent Dealer,IBD,Edward Jones,
10751192374465381100,6403,0033605,00193198963,Independent Dealer,IBD,J.P. Morgan Chase,
10751192424599887808,6404,1423908,14239084570,Independent Dealer,IBD,"Royal Alliance Associates, Inc.",
10751192424633691564,6405,1164305,85202110703502405478,Independent Dealer,IBD,"Cuna Brokerage Services, Inc.",
10751192495202412252,6406,1471422,85101133545462572644,Independent Dealer,IBD,Edward Jones,
10751192513410355842,6407,1457652,85101130355158847733,Independent Dealer,IBD,Janney Montgomery Scott LLC,
10751192525258482595,6408,85201112683918276481,85202130465745303114,Independent Dealer,NACS,Wells Fargo Banking & Investment Services,
10751192532963082361,6409,1688552,85101152293608716061,National Broker-Dealer,NACS,"UBS Financial Services, Inc.",
10751192595225201501,6410,1273255,12732550246,Independent Dealer,NACS,Oppenheimer & Co. Inc.,
10751192605522730143,6411,1100475,85101141125079023161,Independent Dealer,IBD,"Cadaret, Grant & Co., Inc.",
10751192615902737805,6412,1471422,10751192615899830726,Independent Dealer,IBD,Edward Jones,
10751192643769147385,6413,1567450,15674500240,National Broker-Dealer,NACS,Merrill Lynch,
10751192654221444598,6414,1948520,17993101712,National Broker-Dealer,NACS,Morgan Stanley Wealth Management,
10751192665026083439,6415,0033509,10761191434134233536,Independent Dealer,IBD,"Northwestern Mutual Investment Services, LLC",
10751192665132102761,6416,85201153015449911180,10751192665130693309,Independent Dealer,IBD,Bankers Life Securities Inc,
10751192665983230691,6417,3004299,10751192665980129136,Independent Dealer,IBD,"Sagepoint Financial, Inc.",
10751192674209867865,6418,1616752,10751192674196754371,Independent Dealer,IBD,"Voya Financial Advisors, Inc.",
10751192713223954448,6419,0033509,85202140054915655996,Independent Dealer,IBD,"Northwestern Mutual Investment Services, LLC",
10751192713635240725,6420,0033509,85202123125041415849,Independent Dealer,IBD,"Northwestern Mutual Investment Services, LLC",
10751192724929260012,6421,1471422,85201133535016839872,Independent Dealer,IBD,Edward Jones,
10751192725160156350,6422,1471422,14714229182,Independent Dealer,IBD,Edward Jones,
10751192725352016555,6423,0004945,10751192725350309162,Independent Dealer,IBD,Thrivent Investment Management Inc.,
10751192725539203186,6424,1471422,14714224951,Independent Dealer,IBD,Edward Jones,
10751192743822607398,6425,1246425,00872121366886558776,Independent Dealer,IBD,"AXA Advisors, LLC",
10751192744544956481,6426,1246425,85102153435693606682,Independent Dealer,IBD,"AXA Advisors, LLC",
10751192745638008190,6427,85101103534507518810,10761182362743700671,National Broker-Dealer,NACS,Citi PWM,
10751192746001513871,6428,1246425,85101170864707188720,Independent Dealer,IBD,"AXA Advisors, LLC",
10751192754011608307,6429,1471422,14714222777,Independent Dealer,IBD,Edward Jones,
10751192754371004705,6430,1471422,14714229434,Independent Dealer,IBD,Edward Jones,
10751192754537381284,6431,0033509,10761182434495401434,Independent Dealer,IBD,"Northwestern Mutual Investment Services, LLC",
10751192754547009396,6432,0022885,85102153593714820607,Independent Dealer,IBD,LPL Financial LLC,
10751192755482277201,6433,1423908,10751192755480573757,Independent Dealer,IBD,"Royal Alliance Associates, Inc.",
10751192775014021969,6434,3000774,30007740003,Independent Dealer,IBD,B. Riley Wealth Management,
10751192775481139822,6435,85201112683918276481,85102121705062621708,Independent Dealer,NACS,Wells Fargo Banking & Investment Services,
10751192783875485002,6436,1294515,85202121744866746296,Dual,IBD,FSC Securities Corp.,
10751192784302616934,6437,0033605,10761172745882373355,Independent Dealer,IBD,J.P. Morgan Chase,
10751192796020318399,6438,0022885,10751192796018214826,Independent Dealer,IBD,LPL Financial LLC,
10751192803686393062,6439,1471422,10751172624600606535,Independent Dealer,IBD,Edward Jones,
10751192804813472745,6440,1471422,10761173203730268726,Independent Dealer,IBD,Edward Jones,
10751192805116540344,6441,1471422,10751192805114230601,Independent Dealer,IBD,Edward Jones,
10751192815129164234,6442,0016774,85201141574091743932,Dual,IBD,"Cambridge Investment Research, Inc.",
10751192853649410299,6443,3005472,30043430001,Independent Dealer,IBD,"FBL Marketing Services, LLC",
10751192854291155918,6444,0033605,85102140203550850152,Independent Dealer,IBD,J.P. Morgan Chase,
10751192855337421142,6445,1574035,85202103824893488476,Independent Dealer,IBD,"Securian Financial Services, Inc.",
10751192883438391134,6446,1471422,85201113523504223382,Independent Dealer,IBD,Edward Jones,
10751192883728562646,6447,1471422,14714226167,Independent Dealer,IBD,Edward Jones,
10751192893857608548,6448,1948520,19485208274,National Broker-Dealer,NACS,Morgan Stanley Wealth Management,
10751192894621910308,6449,0025359,85201151895030368439,Dual,IBD,Hancock Investment Svs. Inc.,
10751192903366152070,6450,1471422,85102113114093098111,Independent Dealer,IBD,Edward Jones,
10751192906067120936,6451,0005001,85102170484065545684,Dual,IBD,"Sanford C. Bernstein & Co., LLC",
10751192907346861233,6452,1576620,85201113005521962975,Independent Dealer,IBD,"MML Investors Services, LLC",
10751192923751602686,6453,1171547,10751190114476547505,Independent Dealer,NACS,RBC Wealth Management,
10751192975281944335,6454,0022885,10751192975280537563,Independent Dealer,IBD,LPL Financial LLC,
10751193013121386047,6455,1567450,15674501525,National Broker-Dealer,NACS,Merrill Lynch,
10751193013252434597,6456,3004299,85201141495812116700,Independent Dealer,IBD,"Sagepoint Financial, Inc.",
10751193013903463039,6457,1616752,10751193013901659793,Independent Dealer,IBD,"Voya Financial Advisors, Inc.",
10751193014483315378,6458,0004945,85102120973653276515,Independent Dealer,IBD,Thrivent Investment Management Inc.,
10751193023516529910,6459,1246425,12464252227,Independent Dealer,IBD,"AXA Advisors, LLC",
10751193043389604272,6460,1948520,17993100006,National Broker-Dealer,NACS,Morgan Stanley Wealth Management,
10751193044236336310,6461,0033509,00335090020,Independent Dealer,IBD,"Northwestern Mutual Investment Services, LLC",
10751193044702994947,6462,0022885,00228854043,Independent Dealer,IBD,LPL Financial LLC,
10751193044789884176,6463,0022885,10751192923678589065,Independent Dealer,IBD,LPL Financial LLC,
10751193085150447748,6464,0009940,85201133255630643060,Independent Dealer,IBD,First Heartland Capital Inc.,
10751193115798929630,6465,3004774,10751193115789824888,Independent Dealer,IBD,Brokers International Financial Services LLC,
10751193184902842472,6466,9000166,90001663451,Independent Dealer,NACS,Wells Fargo Advisors,
10751193203490164961,6467,1471422,10751193203487247297,Independent Dealer,IBD,Edward Jones,
10751193263774773801,6468,1080050,10761192284456116857,Bank/Trust,IBD,Cetera Investment Services LLC,
10751193293818070839,6469,1152749,10751192855052921144,Independent Dealer,IBD,Commonwealth Financial Network,
10751193293983767835,6470,9001032,10751193293981566442,Bank/Trust,IBD,The Huntington Investment Co.,
10751193325128673883,6471,9000166,90001661461,Independent Dealer,NACS,Wells Fargo Advisors,
10751193326485439675,6472,1471422,85202112024106345715,Independent Dealer,IBD,Edward Jones,
10751193374122253711,6473,0001194,85101111164523250513,Independent Dealer,IBD,"Ameriprise Financial Services, Inc.",
10751193374550898864,6474,0004945,10751193366855192878,Independent Dealer,IBD,Thrivent Investment Management Inc.,
10751193375501228631,6475,1471422,00872153545732898802,Independent Dealer,IBD,Edward Jones,
10751193384602670252,6476,0033605,00193198791,Independent Dealer,IBD,J.P. Morgan Chase,
10751193384655657087,6477,1471422,10761192623075349524,Independent Dealer,IBD,Edward Jones,
10751193404252625701,6478,1471422,85201110564071671307,Independent Dealer,IBD,Edward Jones,
10751193405808936010,6479,1471422,14714222239,Independent Dealer,IBD,Edward Jones,
10751193454362302643,6480,1471422,14714228753,Independent Dealer,IBD,Edward Jones,
10751193535881875140,6481,9000166,90001660620,Independent Dealer,NACS,Wells Fargo Advisors,
10751193545459771645,6482,1567450,15674500021,National Broker-Dealer,NACS,Merrill Lynch,
10751193554764704007,6483,1567450,85202163224901498502,National Broker-Dealer,NACS,Merrill Lynch,
10751193555264541192,6484,1567450,15674500042,National Broker-Dealer,NACS,Merrill Lynch,
10751193573611225843,6485,0033605,85201120534314925339,Independent Dealer,IBD,J.P. Morgan Chase,
10751193575512754513,6486,1086505,85202132463401024489,Independent Dealer,IBD,H. Beck Inc.,
10751193625167858180,6487,1567450,15674500189,National Broker-Dealer,NACS,Merrill Lynch,
10751193635687302245,6488,1471422,14714225768,Independent Dealer,IBD,Edward Jones,
10751193685208803879,6489,0001607,10751193685204681435,Fee-Based Adviser,IBD,U.S. Bancorp Wealth Management,
10751193685380482364,6490,1471422,14714225427,Independent Dealer,IBD,Edward Jones,
10751193685603234598,6491,1471422,85101112173755499031,Independent Dealer,IBD,Edward Jones,
10751193693947611756,6492,1567450,15674502220,National Broker-Dealer,NACS,Merrill Lynch,
10751193704911404802,6493,1567450,15674501279,National Broker-Dealer,NACS,Merrill Lynch,
10751193705745191870,6494,1471422,1471422A1BF,Independent Dealer,IBD,Edward Jones,
10751193785573606893,6495,1471422,14714229630,Independent Dealer,IBD,Edward Jones,
10751200023566003763,6496,0001194,85201112065616689939,Independent Dealer,IBD,"Ameriprise Financial Services, Inc.",
10751200045882576489,6497,0033605,10751200045877974690,Independent Dealer,IBD,J.P. Morgan Chase,
10751200055095100430,6498,0011079,10751200055093183932,Independent Dealer,IBD,"Pruco Securities, LLC",
10751200055395841383,6499,0011079,85202103344839226482,Independent Dealer,IBD,"Pruco Securities, LLC",
10751200055836584486,6500,0033509,10761193315890125215,Independent Dealer,IBD,"Northwestern Mutual Investment Services, LLC",
10751200063970339201,6501,0022885,85101160044864423150,Independent Dealer,IBD,LPL Financial LLC,
10751200064333094088,6502,9000166,85101112975394215619,Independent Dealer,NACS,Wells Fargo Advisors,
10751200067450704413,6503,1273255,85202130373422400660,Independent Dealer,NACS,Oppenheimer & Co. Inc.,
10751200083468466051,6504,1916112,19161121198,Independent Dealer,IBD,Waddell & Reed Inc.,
10751200083866473007,6505,0004945,10751200083864464979,Independent Dealer,IBD,Thrivent Investment Management Inc.,
10751200084443237821,6506,1916112,10751192424996673534,Independent Dealer,IBD,Waddell & Reed Inc.,
10751200084518678397,6507,1916112,85202153443472453735,Independent Dealer,IBD,Waddell & Reed Inc.,
10751200085913259986,6508,1152749,10751200025592587291,Independent Dealer,IBD,Commonwealth Financial Network,
10751200093733029479,6509,0013128,10751191375192759109,Independent Dealer,IBD,"First Allied Securities, Inc.",
10751200123931935606,6510,1948520,85201112495211328822,National Broker-Dealer,NACS,Morgan Stanley Wealth Management,
10751200135218805939,6511,1036815,10761191334670291702,Independent Dealer,IBD,"Woodbury Financial Services, Inc.",
10751200135865403286,6512,1423908,10761193464783832222,Independent Dealer,IBD,"Royal Alliance Associates, Inc.",
10751200145585168891,6513,1195450,11954500001,Independent Dealer,IBD,Duncan-Williams Inc.,
10751200153832126334,6514,0022601,10751200153821366358,Independent Dealer,IBD,"WesBanco Securities, Inc.",
10751200154007505414,6515,3000270,10751182744319525151,Dual,RIA,"Geneos Wealth Management, Inc.",
10751200154504269131,6516,0024898,00248980099,Dual,IBD,Next Financial Group,
10751200163298821750,6517,85201153015449911180,10751173695201164947,Independent Dealer,IBD,Bankers Life Securities Inc,
10751200185216844040,6518,85102151083438699853,85102151083439100080,Dual,IBD,"ABD Retirement Services, Inc.",
10751200193583350712,6519,1471422,10751172934358196451,Independent Dealer,IBD,Edward Jones,
10751200203539213712,6520,0033605,85102132244710549716,Independent Dealer,IBD,J.P. Morgan Chase,
10751200215564719172,6521,1471422,85201141934323741035,Independent Dealer,IBD,Edward Jones,
10751200235168291417,6522,1948520,85201112354355079317,National Broker-Dealer,NACS,Morgan Stanley Wealth Management,
10751200284419978568,6523,1282578,10751200284416765134,Independent Dealer,IBD,Cetera Advisor Networks LLC,
10751200334750001474,6524,9001117,10751200334743398590,Independent Dealer,IBD,Coastal Equities,
10751200344639186722,6525,1948520,17993108002,National Broker-Dealer,NACS,Morgan Stanley Wealth Management,
10751200344734170115,6526,1948520,17993101383,National Broker-Dealer,NACS,Morgan Stanley Wealth Management,
10751200345734521724,6527,0033605,00193199875,Independent Dealer,IBD,J.P. Morgan Chase,
10751200354254987270,6528,9000166,00320980030,Independent Dealer,NACS,Wells Fargo Advisors,
10751200355540295549,6529,85102150114689770211,10751180573251525485,Independent Dealer,IBD,"DFPG Investments, Inc.",
10751200365158006267,6530,1246425,12464252363,Independent Dealer,IBD,"AXA Advisors, LLC",
10751200366799749056,6531,1080050,10761192224438706346,Bank/Trust,IBD,Cetera Investment Services LLC,
10751200397007034046,6532,0022885,10751193743603659458,Independent Dealer,IBD,LPL Financial LLC,
10751200424045423326,6533,0022885,85202160123568914872,Independent Dealer,IBD,LPL Financial LLC,
10751200433305061341,6534,0004945,10751181965267140871,Independent Dealer,IBD,Thrivent Investment Management Inc.,
10751200494659650891,6535,1471422,1471422A2B3,Independent Dealer,IBD,Edward Jones,
10751200515382645213,6536,1164305,10751200515378519502,Independent Dealer,IBD,"Cuna Brokerage Services, Inc.",
