,CONTACT_ID,no_of_sales_12M_1,no_of_Redemption_12M_1,no_of_sales_12M_10K,no_of_Redemption_12M_10K,no_of_funds_sold_12M_1,no_of_funds_redeemed_12M_1,no_of_fund_sales_12M_10K,no_of_funds_Redemption_12M_10K,no_of_assetclass_sold_12M_1,no_of_assetclass_redeemed_12M_1,no_of_assetclass_sales_12M_10K,no_of_assetclass_Redemption_12M_10K,No_of_fund_curr,No_of_asset_curr,AUM,redemption_curr,redemption_12M,new_Fund_added_12M_x,aum_AC_EQUITY,aum_AC_FIXED_INCOME_MUNI,aum_AC_FIXED_INCOME_TAXABLE,aum_AC_MONEY,aum_AC_MULTIPLE,aum_AC_PHYSICAL_COMMODITY,aum_AC_REAL_ESTATE,aum_AC_TARGET,aum_P_529,aum_P_ALT,aum_P_CEF,aum_P_ETF,aum_P_MF,aum_P_SMA,aum_P_UCITS,aum_P_UIT,sales_12M_inclusive,sales_12M,new_Fund_added_12M_y,Channel,Sub channel,Firm name
8344,4302183,,,,,,,,,,,,,,,-392253.62,,,,-113978.53,-275809.37,-2465.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-392253.62,0.0,0.0,0.0,,,,Independent Dealer,IBD,"Raymond James Financial Services, Inc."
8345,4305417,,,,,,,,,,,,,1.0,1.0,9021.0,,,,0.0,0.0,9021.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9021.0,0.0,0.0,0.0,0.0,0.0,,,,Independent Dealer,IBD,Triad Advisors Inc.
8346,4471158,6.0,34.0,,,1.0,1.0,,,1.0,1.0,,,1.0,1.0,7880.035,-2121.23,-10207.0,,2139.815,0.0,5740.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7880.035,0.0,0.0,0.0,,14605.21,,Dual,RIA,Lincoln Investment Planning
8347,0278706,,,,,,,,,,,,,1.0,1.0,-68912.26,,,,-24254.14,-55101.74,10443.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9136.17,-59776.09,0.0,0.0,,3284.51,1.0,Independent Dealer,IBD,NYLife Securities LLC
8348,0281547,,,,,,,,,,,,,3.0,2.0,513857.8,,,,493982.8,19875.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,513857.8,0.0,0.0,0.0,,,,Independent Dealer,IBD,LPL Financial LLC
8349,10761180073684937338,51.0,16.0,2.0,,8.0,5.0,1.0,,4.0,2.0,1.0,,4.0,2.0,76614.87,-594.95,-7347.87,8.0,35357.67,44566.47,-3907.68,0.0,0.0,0.0,0.0,598.41,598.41,0.0,0.0,0.0,76016.46,0.0,0.0,0.0,127090.55,137040.53,1.0,Independent Dealer,IBD,"Ameriprise Financial Services, Inc."
8350,85202113573494338733,33.0,57.0,1.0,2.0,4.0,9.0,1.0,2.0,3.0,3.0,1.0,2.0,3.0,2.0,-123789.0908,-12870.06316,-166746.1935,1.0,-363934.47,221689.645,18455.73421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7022.830787999999,-116766.26,0.0,0.0,49046.21601999999,349049.7932,4.0,National Broker-Dealer,NACS,Morgan Stanley Wealth Management
8351,4382895,,,,,,,,,,,,,,,-131800.09,,,,-2314.95,-129485.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-131800.09,0.0,0.0,0.0,,,,Independent Dealer,IBD,World Equity Group Inc.
8352,85202111794854741624,,,,,,,,,,,,,1.0,1.0,77842.5,,,,0.0,0.0,77842.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77842.5,0.0,0.0,0.0,0.0,0.0,,,,Fee-Based Adviser,RIA,"Capitol Securities Management, Inc."
8353,4363782,,,,,,,,,,,,,1.0,,-280817.785,,,,-59465.175,-39.76,0.0,0.0,-221312.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-59504.935,-221312.85,0.0,0.0,,,,Independent Dealer,IBD,Chapin Davis
8354,0357277,,,,,,,,,,,,,2.0,1.0,270630.0,,,,0.0,0.0,270630.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,270630.0,0.0,0.0,0.0,0.0,0.0,,,,Independent Dealer,IBD,Broker Dealer Financial Services Corp.
8355,85101162133172595418,,2.0,,2.0,,1.0,,1.0,,1.0,,1.0,3.0,1.0,-374251.85,-575.83,-296387.24,,0.0,-389301.35,15049.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-374251.85,0.0,0.0,0.0,,,,Independent Dealer,IBD,Edward Jones
8356,4429939,,,,,,,,,,,,,,,-22970.96,,,,0.0,-22970.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-22970.96,0.0,0.0,0.0,,,,Independent Dealer,IBD,"Infinex Investments, Inc."
8357,0276867,,,,,,,,,,,,,1.0,1.0,7781.758413,,,,-9497.336838,17279.09525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7781.758413,0.0,0.0,0.0,,299369.0487,2.0,Independent Dealer,NACS,RBC Wealth Management
8358,4436126,,,,,,,,,,,,,,,-33786.03,,,,-13848.365,-19937.665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-33786.03,0.0,0.0,0.0,,,,Independent Dealer,IBD,"Ameriprise Financial Services, Inc."
8359,4470282,,,,,,,,,,,,,2.0,,-186911.79,,,,-186911.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-252552.13,65640.34,0.0,,,,National Broker-Dealer,NACS,"UBS Financial Services, Inc."
8360,4492464,2.0,1.0,,,1.0,1.0,,,1.0,1.0,,,,1.0,8480.98,-15.515,-16.65,,7371.45,0.0,1109.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8480.98,0.0,0.0,0.0,,,,Independent Dealer,IBD,"Ameriprise Financial Services, Inc."
8361,4404427,,,,,,,,,,,,,,,1155.93,,,,1155.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1155.93,0.0,0.0,0.0,,,,Independent Dealer,NACS,Wells Fargo Advisors
8362,85101162163438127790,,2.0,,2.0,,1.0,,1.0,,1.0,,1.0,,,-37448.6081,,-36545.725060000004,,-37448.6081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-37448.6081,0.0,0.0,0.0,,,,Independent Dealer,IBD,Brighton Securities Corp.
8363,85101122984096242147,,,,,,,,,,,,,,1.0,-39623.65,,,,5602.0,-45225.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-39623.65,0.0,0.0,0.0,,15076.0,,Independent Dealer,IBD,"Sagepoint Financial, Inc."
8364,4302081,,1.0,,,,1.0,,,,1.0,,,2.0,2.0,-620719.5668,,-25.5051,,-130879.2789,-501916.3649,6222.8699,0.0,5853.207074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-620719.5668,0.0,0.0,0.0,,,,National Broker-Dealer,NACS,Morgan Stanley Wealth Management
8365,0117877,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,,-47105.04,,-37459.08,,0.0,-47105.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-47105.04,0.0,0.0,0.0,,,,Bank/Trust,IBD,Cetera Investment Services LLC
8366,0118978,2.0,,,,2.0,,,,2.0,,,,1.0,1.0,-46854.6,,,1.0,0.0,-55512.71,0.0,0.0,8658.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-46854.6,0.0,0.0,0.0,,16422.6,1.0,Independent Dealer,NACS,Oppenheimer & Co. Inc.
8367,4463647,30.0,43.0,2.0,1.0,4.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,2.0,996953.4712,-3512.3589979999997,-90652.42019,,157412.93,839540.5412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12764.03528,1009717.5059999999,0.0,0.0,,47277.55695,,National Broker-Dealer,NACS,Merrill Lynch
8368,4338412,,,,,,,,,,,,,,,-107501.86,,,,0.0,-107501.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-107501.86,0.0,0.0,0.0,,,,National Broker-Dealer,NACS,Morgan Stanley Wealth Management
8369,0316695,1.0,1.0,,1.0,1.0,1.0,,1.0,1.0,1.0,,1.0,2.0,1.0,-51128.87,,-22175.81,1.0,8774.86,-59903.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-51128.87,0.0,0.0,0.0,,12598.45,4.0,Independent Dealer,IBD,Money Concepts Capital Corp.
8370,10751200683443483076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Independent Dealer,IBD,"FBL Marketing Services, LLC"
8371,0225117,326.0,455.0,69.0,126.0,3.0,5.0,3.0,3.0,1.0,1.0,1.0,1.0,6.0,2.0,30222068.27,-1357712.57,-16166526.42,,30305391.11,-84825.955,-14268.17,0.0,15771.285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1654680.6830000002,28567387.59,0.0,0.0,13162172.678,10839403.68,1.0,National Broker-Dealer,NACS,Merrill Lynch
8372,4319797,187.0,49.0,122.0,9.0,7.0,7.0,5.0,5.0,4.0,2.0,3.0,2.0,9.0,3.0,3174503.17,-968048.595,-958130.7,2.0,5797519.705,-2713902.065,38741.62,0.0,52143.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2070751.925,1103751.245,0.0,0.0,6683006.3,3363902.001,3.0,National Broker-Dealer,NACS,Merrill Lynch
8373,0057334,63.0,50.0,14.0,2.0,7.0,6.0,4.0,1.0,3.0,2.0,1.0,1.0,19.0,2.0,1979274.5969999998,-74483.73,-277810.526,1.0,-198483.655,2006851.718,200877.16199999998,0.0,-12412.362,-17558.266,0.0,0.0,0.0,0.0,0.0,0.0,-439158.9642,2344133.559,0.0,74300.00200000001,936715.2718,235398.802,1.0,National Broker-Dealer,NACS,Morgan Stanley Wealth Management
8374,85202171444412943677,,4.0,,,,1.0,,,,1.0,,,,,-126.87,,-2861.87,,0.0,0.0,-126.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-126.87,0.0,0.0,0.0,,,,Independent Dealer,IBD,"MML Investors Services, LLC"
8375,4458980,,,,,,,,,,,,,,,-4172.45,,,,-4172.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4172.45,0.0,0.0,0.0,,,,Independent Dealer,IBD,Triad Advisors Inc.
8376,4351992,,,,,,,,,,,,,1.0,1.0,150299.88,,,,150299.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150299.88,0.0,0.0,,,,Asset Manager,IBD,CIBC Global Asset Management
8377,00872162046015585193,,6.0,,,,4.0,,,,3.0,,,,,-17324.25,,-17324.25,,0.0,0.0,-506.56,0.0,-4539.18,0.0,0.0,-12278.51,0.0,0.0,0.0,0.0,-17324.25,0.0,0.0,0.0,,,,Independent Dealer,IBD,"Northwestern Mutual Investment Services, LLC"
8378,0289446,,3.0,,,,1.0,,,,1.0,,,,,-3380.688564,,-3380.688564,,-3380.688564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3380.688564,0.0,0.0,0.0,,,,Independent Dealer,IBD,"Raymond James Financial Services, Inc."
8379,4351547,,,,,,,,,,,,,1.0,1.0,127130.0,,,,127130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127130.0,0.0,0.0,,,,Asset Manager,IBD,CIBC Global Asset Management
8380,0296217,,,,,,,,,,,,,4.0,3.0,357096.07,,,,144423.15,0.0,10185.0,0.0,202487.92,0.0,0.0,0.0,0.0,0.0,19885.0,0.0,0.0,337211.07,0.0,0.0,,,,Discount,IBD,"Alps Distributors, Inc."
8381,10761173203950315327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Independent Dealer,IBD,"Northwestern Mutual Investment Services, LLC"
8382,4440267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2206.688695,3.0,Independent Dealer,NACS,"Wells Fargo Advisors Financial Network, LLC"
8383,0282802,52.0,175.0,30.0,4.0,3.0,4.0,3.0,2.0,1.0,1.0,1.0,1.0,8.0,1.0,4464428.485,-14047.83,-175712.17,,-153534.99,4617963.475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1333798.45,3130630.035,0.0,0.0,1553052.04,676681.23,,National Broker-Dealer,NACS,"UBS Financial Services, Inc."
8384,85201122364283063987,1.0,,,,1.0,,,,1.0,,,,2.0,1.0,26148.9,,,,24942.87,1206.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26148.9,0.0,0.0,0.0,,,,Independent Dealer,IBD,LPL Financial LLC
8385,85201122675514731656,4.0,20.0,,,2.0,3.0,,,2.0,2.0,,,4.0,2.0,74378.9657,,-11803.36,1.0,-1470.635,59904.5268,15945.0739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74378.9657,0.0,0.0,0.0,,,,Independent Dealer,IBD,"Pruco Securities, LLC"
8386,85202113285184311317,3.0,4.0,,1.0,2.0,4.0,,1.0,1.0,2.0,,1.0,6.0,3.0,1161172.88,,-31461.39,,497256.02,263850.0,5000.0,0.0,395066.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1161172.88,0.0,0.0,0.0,,,,Independent Dealer,IBD,J.P. Morgan Chase
8387,4409701,,,,,,,,,,,,,1.0,1.0,10647.45,,,,10647.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10647.45,0.0,0.0,0.0,,,,Independent Dealer,IBD,Lincoln Financial Advisors Corp.
8388,0339017,4.0,5.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,719361.7725,,-57509.61513,,-12350.11425,731803.2409999999,-91.354197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,719361.7725,0.0,0.0,0.0,19995.83355,1666.5,,National Broker-Dealer,NACS,Morgan Stanley Wealth Management
8389,4368547,4.0,31.0,,30.0,1.0,2.0,,2.0,1.0,2.0,,2.0,2.0,1.0,-1495552.3,-47732.84,-1211918.66,1.0,-1566678.69,71209.32,0.0,0.0,-82.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1495552.3,0.0,0.0,0.0,,,,Independent Dealer,NACS,Wells Fargo Advisors
8390,0247251,7.0,5.0,,,1.0,1.0,,,1.0,1.0,,,3.0,2.0,-89879.48,,-439.1,,48595.75,133711.92,0.0,0.0,-272187.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-55231.54,-34647.94,0.0,0.0,,35574.555,2.0,Independent Dealer,NACS,Wells Fargo Advisors
8391,10751183554177033192,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,1.0,45000.0,,,1.0,45000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45000.0,0.0,0.0,0.0,45000.0,25000.0,,Independent Dealer,IBD,Cetera Advisor Networks LLC
8392,85202122433367940666,,,,,,,,,,,,,1.0,1.0,313332.07,,,,0.0,313332.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,313332.07,0.0,0.0,,,,Fee-Based Adviser,IBD,"CUSO Financial Services, LP"
8393,4468902,1.0,9.0,,,1.0,2.0,,,1.0,1.0,,,,,-5069.39,-506.23,-6327.61,1.0,-5069.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5069.39,0.0,0.0,0.0,1123.98,7906.47,,Independent Dealer,IBD,Edward Jones
8394,4498369,,2.0,,,,2.0,,,,2.0,,,2.0,,-3340.38,,-3793.33,,-5932.51,1656.62,135.51,0.0,800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3340.38,0.0,0.0,0.0,,,,Dual,IBD,"Cambridge Investment Research, Inc."
8395,85202133606137316139,101.0,76.0,14.0,1.0,13.0,10.0,9.0,1.0,3.0,5.0,2.0,1.0,12.0,4.0,2588296.116,-5566.685,-41488.718,8.0,65588.66,1863850.584,-14952.53,0.0,0.0,162426.952,0.0,511382.45,0.0,0.0,0.0,0.0,2368134.536,220166.23,0.0,-4.65,1919203.054,700739.0417,4.0,National Broker-Dealer,NACS,Morgan Stanley Wealth Management
8396,4334566,,,,,,,,,,,,,,,-24130.66,,,,0.0,-24130.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24130.66,0.0,0.0,0.0,,,,Independent Dealer,IBD,Crews & Associates Inc.
8397,4490608,,15.0,,,,3.0,,,,3.0,,,2.0,1.0,-27452.41,-30.0,-10532.23,,-49429.99,2370.29,37998.46,0.0,-18391.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-27452.41,0.0,0.0,0.0,,8214.18,1.0,Independent Dealer,IBD,Edward Jones
8398,0274975,22.0,21.0,2.0,2.0,3.0,3.0,2.0,1.0,2.0,2.0,2.0,1.0,4.0,1.0,-1796992.44,-4228.985,-211361.63,1.0,-879722.905,-501514.91,0.0,0.0,-426002.665,10248.04,0.0,0.0,0.0,0.0,0.0,0.0,-1004749.46,-833509.62,0.0,41266.64,,25800.615,3.0,National Broker-Dealer,NACS,Morgan Stanley Wealth Management
8399,0339984,5.0,5.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,1.0,-645966.702,-91162.98612,-72409.74164,1.0,-587598.0662,37980.633330000004,-84097.71441,0.0,-12750.844790000001,499.29,0.0,0.0,0.0,0.0,19723.0275,0.0,-665689.7295,0.0,0.0,0.0,,208098.738,1.0,National Broker-Dealer,NACS,Morgan Stanley Wealth Management
8400,4435036,2.0,20.0,1.0,10.0,2.0,3.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,,-210292.2,,-198892.11,2.0,-60995.0,-148765.65,-531.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-210292.2,0.0,0.0,0.0,,,,Independent Dealer,IBD,LPL Financial LLC
8401,85202113213656288333,54.0,5.0,,,2.0,1.0,,,1.0,1.0,,,3.0,1.0,63019.23,,-1975.94,,63019.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63019.23,0.0,0.0,0.0,10992.130000000001,10253.04,,Independent Dealer,IBD,LPL Financial LLC
8402,85201131513840883958,3.0,5.0,,,1.0,1.0,,,1.0,1.0,,,1.0,,-89893.355,,-855.76,,-21669.355,-68224.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-49605.185,0.0,0.0,-40288.17,,,,Independent Dealer,IBD,Robert W. Baird & Co. Inc.
8403,10751200964409149989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Independent Dealer,IBD,"MML Investors Services, LLC"
8404,4462116,,,,,,,,,,,,,1.0,1.0,9050.41,,,,9050.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9050.41,0.0,0.0,0.0,,,,Independent Dealer,IBD,"Ameriprise Financial Services, Inc."
8405,10751182883803363817,12.0,,,,1.0,,,,1.0,,,,,,401.55,,,,401.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,401.55,0.0,0.0,0.0,332.06,1765.77,1.0,Independent Dealer,IBD,Edward Jones
8406,4390589,,,,,,,,,,,,,3.0,2.0,1877110.39,,,,-154476.73,1254633.14,0.0,0.0,776953.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1877110.39,0.0,0.0,,,,Independent Dealer,RIA,Fidelity Brokerage Services LLC
8407,85102110464815064720,11.0,22.0,1.0,2.0,3.0,4.0,1.0,2.0,3.0,4.0,1.0,2.0,6.0,3.0,365930.23,-13485.33,-119716.95,,42588.25,235225.58,-79492.0,0.0,167608.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365930.23,0.0,0.0,0.0,,1214.51,,Independent Dealer,NACS,Wells Fargo Advisors
8408,85102113283762505007,50.0,29.0,2.0,9.0,4.0,6.0,2.0,3.0,2.0,2.0,2.0,2.0,3.0,1.0,-163569.12,-3104.0,-413074.89,1.0,0.0,-168600.02,5030.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-163569.12,0.0,0.0,0.0,,110564.32,,Independent Dealer,IBD,"Northwestern Mutual Investment Services, LLC"
8409,4447992,23.0,31.0,10.0,7.0,3.0,4.0,2.0,2.0,3.0,3.0,2.0,2.0,4.0,3.0,922883.54,-66539.27,-229901.36,,403504.0,337499.83,181879.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,922883.54,0.0,0.0,0.0,402053.91000000003,225155.34,,Independent Dealer,IBD,LPL Financial LLC
8410,4448739,,,,,,,,,,,,,,,-385603.71,,,,0.0,-385603.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-385603.71,0.0,0.0,0.0,,,,Independent Dealer,IBD,"Centennial Securities Company, Inc."
8411,85102141333841897582,1.0,,,,1.0,,,,1.0,,,,,,-37250.43,,,1.0,-30156.34,0.0,-7094.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-37250.43,0.0,0.0,0.0,611.02,1313.1,,Independent Dealer,IBD,Edward Jones
8412,4432963,,,,,,,,,,,,,,,-3295.07,,,,-370.15,0.0,0.0,0.0,0.0,-2924.92,0.0,0.0,0.0,0.0,0.0,0.0,-3295.07,0.0,0.0,0.0,,953462.58,2.0,Independent Dealer,NACS,Wells Fargo Banking & Investment Services
8413,10761173345119584381,5.0,13.0,,,2.0,3.0,,,2.0,3.0,,,,,-507.58,-485.45,-2156.75,,163.75,72.57,0.0,0.0,-743.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-507.58,0.0,0.0,0.0,2134.62,10436.37,,Independent Dealer,NACS,Wells Fargo Banking & Investment Services
8414,4429549,,,,,,,,,,,,,,,-1412.81,,,,-1412.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1412.81,0.0,0.0,0.0,,,,Independent Dealer,IBD,"Signator Investors, Inc."
8415,85202112274711060843,,,,,,,,,,,,,,,-198045.48,,,,-14544.77,-156107.06,-27393.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-198045.48,0.0,0.0,0.0,,,,Independent Dealer,IBD,"KMS Financial Services, Inc"
8416,0039126,,,,,,,,,,,,,3.0,2.0,106174.26,,,,-521014.48,-255848.11,19770.0,0.0,862942.86,323.99,0.0,0.0,0.0,0.0,19770.0,0.0,-520690.49,607094.75,0.0,0.0,,,,National Broker-Dealer,NACS,Morgan Stanley Wealth Management
8417,0178522,,,,,,,,,,,,,,,-45772.13,,,,0.0,-45772.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-45772.13,0.0,0.0,0.0,,,,Independent Dealer,IBD,1st Discount Brokerage Inc.
8418,4372454,,,,,,,,,,,,,,,-8000.0,,,,-8000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8000.0,0.0,0.0,0.0,,,,Independent Dealer,IBD,The Leaders Group Inc.
8419,4439297,,,,,,,,,,,,,1.0,1.0,1629775.8,,,,0.0,1629775.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1629775.8,0.0,0.0,,,,Independent Dealer,RIA,"Spire Securities, LLC"
8420,85201140125277472433,22.0,30.0,2.0,,2.0,2.0,1.0,,2.0,2.0,1.0,,2.0,2.0,123147.4021,-1830.47,-7149.431484999999,,21847.397569999997,0.0,0.0,0.0,101300.0045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123147.4021,0.0,0.0,0.0,,9324.725,,Independent Dealer,NACS,"Wells Fargo Advisors Financial Network, LLC"
8421,85201132395515684574,27.0,92.0,5.0,5.0,3.0,4.0,2.0,3.0,2.0,3.0,2.0,3.0,1.0,,-53244.43,-7307.56,-200134.56,2.0,-24021.44,-1758.91,-27464.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-53244.43,0.0,0.0,0.0,156989.63999999998,266976.38,,Independent Dealer,IBD,J.P. Morgan Chase
8422,10751200564844258841,,1.0,,,,1.0,,,,1.0,,,,,-734.39,,-734.39,,0.0,0.0,-734.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-734.39,0.0,0.0,0.0,,,,Independent Dealer,IBD,Thrivent Investment Management Inc.
8423,4488000,,,,,,,,,,,,,,,-115004.08,,,,0.0,-115004.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-115004.08,0.0,0.0,0.0,,,,Independent Dealer,IBD,LPL Financial LLC
8424,85202153313927478053,,,,,,,,,,,,,,,-4659.41,,,,-4596.41,-63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4659.41,0.0,0.0,0.0,,16075.6956,1.0,Independent Dealer,IBD,"MML Investors Services, LLC"
8425,0357160,56.0,2.0,,,1.0,1.0,,,1.0,1.0,,,2.0,2.0,59756.98,,-1249.22,,29172.62,0.0,0.0,0.0,30584.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29172.62,30584.36,0.0,0.0,8427.949999999999,8505.54,,Independent Dealer,IBD,"American Portfolios Financial Services, Inc."
8426,10761173134086607636,,,,,,,,,,,,,,,-24625.5525,,,,0.0,-24625.5525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24625.5525,0.0,0.0,0.0,,,,Independent Dealer,NACS,Wells Fargo Advisors
8427,85201112113823381181,78.0,51.0,4.0,,6.0,5.0,4.0,,3.0,3.0,2.0,,7.0,3.0,239254.14,-2509.58,-21675.98,2.0,105559.48,109767.59,23927.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,239254.14,0.0,0.0,0.0,99621.39,74560.22,,Independent Dealer,IBD,"Ameriprise Financial Services, Inc."
8428,85201112255007872852,4.0,2.0,2.0,,2.0,2.0,1.0,,2.0,2.0,1.0,,1.0,1.0,23975.33,,-15134.41,1.0,51865.59,-27890.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23975.33,0.0,0.0,0.0,,7000.0,,Independent Dealer,IBD,"Ameriprise Financial Services, Inc."
8429,10761172764155897522,2.0,1.0,,,1.0,1.0,,,1.0,1.0,,,,,3550.4,,-159.83,1.0,-35.67,0.0,3586.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3550.4,0.0,0.0,0.0,,461.52,,Independent Dealer,IBD,Edward Jones
8430,4428772,58.0,6.0,7.0,1.0,5.0,3.0,1.0,1.0,2.0,2.0,1.0,1.0,6.0,2.0,598520.8,,-25869.66,,23039.55,576452.31,-971.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,598520.8,0.0,0.0,0.0,238445.27999999997,9162755.365,,Independent Dealer,NACS,Wells Fargo Advisors
8431,85102112713411508853,1.0,1.0,,,1.0,1.0,,,1.0,1.0,,,,,-137788.42,,-5908.34,1.0,-47978.58,0.0,-89809.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-137788.42,0.0,0.0,0.0,,,,Dual,IBD,FSC Securities Corp.
