CONTACT_ID,no_of_sales_12M_1,no_of_Redemption_12M_1,no_of_sales_12M_10K,no_of_Redemption_12M_10K,no_of_funds_sold_12M_1,no_of_funds_redeemed_12M_1,no_of_fund_sales_12M_10K,no_of_funds_Redemption_12M_10K,no_of_assetclass_sold_12M_1,no_of_assetclass_redeemed_12M_1,no_of_assetclass_sales_12M_10K,no_of_assetclass_Redemption_12M_10K,No_of_fund_curr,No_of_asset_curr,AUM,sales_curr,sales_12M,redemption_curr,redemption_12M,new_Fund_added_12M,aum_AC_EQUITY,aum_AC_FIXED_INCOME_MUNI,aum_AC_FIXED_INCOME_TAXABLE,aum_AC_MONEY,aum_AC_MULTIPLE,aum_AC_PHYSICAL_COMMODITY,aum_AC_REAL_ESTATE,aum_AC_TARGET,aum_P_529,aum_P_ALT,aum_P_CEF,aum_P_ETF,aum_P_MF,aum_P_SMA,aum_P_UCITS,aum_P_UIT,refresh_date
4436263,36,158,,,7,9,,,3,3,,,7,1,-26003.36,10353.17,51371.64,-3088.325,-108356.135,2,-11221.62,120796.85,-135578.59,0,0,0,0,0,0,0,0,0,-32446.78,6443.42,0,0,12/31/2018
4414068,,,,,,,,,,,,,,,-3662.47,,,,,,-3662.47,0,0,0,0,0,0,0,0,0,0,0,-3662.47,0,0,0,12/31/2018
4465422,,,,,,,,,,,,,,,-5012.42,,,,,,-5012.42,0,0,0,0,0,0,0,0,0,0,0,-5012.42,0,0,0,12/31/2018
85201151345714794194,13,22,,2,2,2,,1,2,2,,1,1,1,-461614.31,,28760.87,,-108809.6,,-440419.72,-35612.93,14418.34,0,0,0,0,0,0,0,0,0,-461614.31,0,0,0,12/31/2018
0294788,,,,,,,,,,,,,4,3,867890.17,,,,,,706084.84,136195.11,0,0,25610.22,0,0,0,0,0,0,0,-82084.89,949975.06,0,0,12/31/2018
4455836,,,,,,,,,,,,,2,2,266454.44,,,,,,21414.28,250000,-3437.41,0,-1522.43,0,0,0,0,0,0,0,19426.82,247027.62,0,0,12/31/2018
0310622,,,,,,,,,,,,,,,-9496.67,,,,,,-9496.67,0,0,0,0,0,0,0,0,0,0,0,-9496.67,0,0,0,12/31/2018
4401197,,,,,,,,,,,,,1,1,3847.56,,,,,,-2224.09,0,6071.65,0,0,0,0,0,0,0,0,0,3847.56,0,0,0,12/31/2018
10751171724766845636,,,,,,,,,,,,,,,-2217.91,,,,,,-2217.91,0,0,0,0,0,0,0,0,0,0,0,-2217.91,0,0,0,12/31/2018
4436105,59,87,6,3,4,4,1,2,2,3,1,2,2,2,179538.355,,272599.585,-681.43,-74585.31,2,178628.28,-7751.19,8661.265,0,0,0,0,0,0,0,0,0,237488.055,-57949.7,0,0,12/31/2018
4322202,24,1,16,1,6,1,4,1,2,1,2,1,7,2,490169.15,261800,335000,,-29481.64,3,114993.01,375176.14,0,0,0,0,0,0,0,0,0,0,490169.15,0,0,0,12/31/2018
85202152224453932930,,2,,,,2,,,,1,,,2,1,36275.5,,,,-2172,,0,36275.5,0,0,0,0,0,0,0,0,0,0,36275.5,0,0,0,12/31/2018
4323460,93,61,4,8,6,6,2,5,3,3,2,3,8,3,432890.605,6458.36,170153.795,-8828.43,-365975.175,,113624.215,15878.98,0,0,303387.41,0,0,0,0,0,0,0,441916.605,-9026,0,0,12/31/2018
4475874,,,,,,,,,,,,,1,1,11065.30832,,,,,,-11854.69168,22920,0,0,0,0,0,0,0,0,22920,0,-11854.69168,0,0,0,12/31/2018
85102151194243996323,164,141,35,4,12,12,6,4,3,3,3,3,17,5,2594451.68,1677291.53,1300628.82,-42581.16,-282275.56,10,1726227.72,22842.06,401075.15,0,17434.98,0,0,426871.77,0,0,153415,0,2680947.61,-239910.93,0,0,12/31/2018
4319750,,,,,,,,,,,,,4,2,35711.55,,,,,,-43319.72,15287.72,63743.55,0,0,0,0,0,0,0,63743.55,0,-28032,0,0,0,12/31/2018
0063898,,1,,,,1,,,,1,,,2,,-116170.76,,,,-366.71,,-116017.83,0,-152.93,0,0,0,0,0,0,0,0,0,-100217.76,-15953,0,0,12/31/2018
4329867,,27,,4,,3,,3,,2,,2,4,2,-249376.0816,,,,-995911.156,,50823.11,33560.9984,0,0,-333760.19,0,0,0,0,0,0,0,21283.66,-270659.7416,0,0,12/31/2018
4331753,9,7,5,2,3,4,1,1,2,3,1,1,5,2,139520.9377,,90622.06022,,-100071.1785,,122337.6001,4797.774504,14550,0,-2164.436868,0,0,0,0,0,14550,0,124970.9377,0,0,0,12/31/2018
4409342,,,,,,,,,,,,,,,-12800,,,,,,0,-12800,0,0,0,0,0,0,0,0,0,0,-12800,0,0,0,12/31/2018
0308517,1,,1,,1,,1,,1,,1,,3,2,363316.29,,25577.42,,,,17693.91,345622.38,0,0,0,0,0,0,0,0,0,0,312804.6,50511.69,0,0,12/31/2018
4323402,,,,,,,,,,,,,,,-110425.18,,,,,,0,-110425.18,0,0,0,0,0,0,0,0,0,0,-110425.18,0,0,0,12/31/2018
4324414,2,3,,2,1,2,,2,1,2,,2,,,-88504.36,,-229.58,,-89149.98,,-53363.44,0,0,0,-35140.92,0,0,0,0,0,0,0,-88504.36,0,0,0,12/31/2018
4325310,,,,,,,,,,,,,,,-258229.18,,,,,,0,-258229.18,0,0,0,0,0,0,0,0,0,0,-258229.18,0,0,0,12/31/2018
85102151773455590059,,,,,,,,,,,,,,,-768.185,,,,,,-768.185,0,0,0,0,0,0,0,0,0,0,0,-768.185,0,0,0,12/31/2018
85102151815896908740,23,11,4,,2,3,2,,2,3,2,,2,2,505928.74,395022,135025,-4475.47,-19642.79,2,-5692.32,24465,492801.77,0,-5645.71,0,0,0,0,0,0,0,505928.74,0,0,0,12/31/2018
0354421,3,2,1,,1,1,1,,1,1,1,,2,,-39428.44,,28180,,-5131,1,0,-29878.28,-9550.16,0,0,0,0,0,0,0,0,0,-39428.44,0,0,0,12/31/2018
4483426,10,8,2,2,3,5,2,2,2,2,1,1,5,,-337737.65,2625.2,112675.88,,-80829.52,1,-328108.86,2931.89,0,0,-12560.68,0,0,0,0,0,0,0,37194.07,-374931.72,0,0,12/31/2018
10761191734051026392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/31/2018
85102151483720573766,3,8,1,,1,1,1,,1,1,1,,1,1,14363.99,,23502.08,-770.23,-4663.97,1,0,0,14363.99,0,0,0,0,0,0,0,0,0,14363.99,0,0,0,12/31/2018
4427064,,,,,,,,,,,,,,,-8549.48,,,,,,0,-8549.48,0,0,0,0,0,0,0,0,0,0,-8549.48,0,0,0,12/31/2018
85202120543150939497,,,,,,,,,,,,,,,-722830.19,,,,,,-680940.6,0,-41889.59,0,0,0,0,0,0,0,0,0,0,-722830.19,0,0,12/31/2018
85102110863909756698,1,,,,1,,,,1,,,,1,1,832.14,,7986.12,,,,-5492.17,6324.31,0,0,0,0,0,0,0,0,0,0,832.14,0,0,0,12/31/2018
85102110383660320548,4,21,2,3,2,3,1,2,1,2,1,2,,,-99782.90717,,44992.4075,-32283.92944,-112491.3852,2,-2455.9675,0,-97326.93967,0,0,0,0,0,0,0,0,0,-97306.93967,-2475.9675,0,0,12/31/2018
0198141,,,,,,,,,,,,,1,1,-299335.23,,,,,,24451.09,-137978.9,-13666.61,0,-172140.81,0,0,0,0,0,0,0,-77277.87,-222057.36,0,0,12/31/2018
4491493,,,,,,,,,,,,,,,-1765.96,,,,,,-1765.96,0,0,0,0,0,0,0,0,0,0,0,-1765.96,0,0,0,12/31/2018
4495092,,,,,,,,,,,,,,,-13172.49,,,,,,-15672.49,0,2500,0,0,0,0,0,0,0,0,0,-13172.49,0,0,0,12/31/2018
85102120185977980021,,,,,,,,,,,,,,,-187287.63,,,,,,-187287.63,0,0,0,0,0,0,0,0,0,0,0,-187287.63,0,0,0,12/31/2018
4487362,,,,,,,,,,,,,2,,-359332.2,,,,,,-228598.66,0,-40383.18,0,-90350.36,0,0,0,0,0,0,0,-359332.2,0,0,0,12/31/2018
0838797,,,,,,,,,,,,,3,1,-25108.87,,,,,,78189.46,0,0,0,-103298.33,0,0,0,0,0,0,0,83209.19,-108318.06,0,0,12/31/2018
1420926,31,31,12,7,6,5,5,4,3,3,3,3,5,3,698786.21,5656.455,647935.055,-64670.5,-257563.025,3,587089.78,63287.155,60523.975,0,-12176.19,61.49,0,0,0,0,61625,0,116894.79,520266.42,0,0,12/31/2018
0360283,34,33,4,1,7,7,4,1,2,2,1,1,7,2,3447048.14,4303.48,123503.32,-11176.37,-35137.63,,-700.65,9579.92,0,0,0,0,0,3438168.87,0,0,0,0,3447048.14,0,0,0,12/31/2018
10751190162892260793,,,,,,,,,,,,,,,23.918116,23.918116,,,,,0,0,0,0,0,0,0,23.918116,0,0,0,0,23.918116,0,0,0,12/31/2018
4466108,2,114,,2,1,5,,2,1,3,,2,2,1,677099.422,50018.08,280.52,-2484.81,-298026.248,1,-40113.115,717757.565,-545.028,0,0,0,0,0,0,0,0,0,49619.042,627480.38,0,0,12/31/2018
85102153166381486425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/31/2018
0018745,1,2,1,2,1,1,1,1,1,1,1,1,4,2,290347.35,,48268.58,,-27500,,70300.47,220046.88,0,0,0,0,0,0,0,0,0,0,264385.84,25961.51,0,0,12/31/2018
4332672,,,,,,,,,,,,,1,1,38138.69,,,,,,-1917.52,40056.21,0,0,0,0,0,0,0,0,0,0,38138.69,0,0,0,12/31/2018
4439754,,2,,,,1,,,,1,,,,,-13883.24,,,,-11385.36,,6.32,-13889.56,0,0,0,0,0,0,0,0,0,0,-13883.24,0,0,0,12/31/2018
4356554,36,53,,,6,7,,,2,3,,,13,3,255625.72,4553.98,9055.3,-3236.01,-47887.22,3,23999.55,-11485.89,19552.48,0,-9936.08,0,0,233495.66,258308.03,0,0,0,-2682.31,0,0,0,12/31/2018
10751192725539203186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/31/2018
4336898,,,,,,,,,,,,,1,1,20981.84,,,,,,39315.67,-18333.83,0,0,0,0,0,0,0,0,0,0,-18231.29,39213.13,0,0,12/31/2018
00872121366864391505,,,,,,,,,,,,,1,1,29125.74,,,,,,29125.74,0,0,0,0,0,0,0,0,0,0,0,29125.74,0,0,0,12/31/2018
85202131473604313139,,,,,,,,,,,,,,,-103387.67,,,-99136.98,,,-8310.86,4060.17,-99136.98,0,0,0,0,0,0,0,0,0,-103387.67,0,0,0,12/31/2018
85202143685906087026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/31/2018
85202143686360284598,6,24,,,2,3,,,2,3,,,,,-4610.79,,365.41,,-999.68,1,-4582.89,-28.09,0.19,0,0,0,0,0,0,0,0,0,-4610.79,0,0,0,12/31/2018
4410289,,,,,,,,,,,,,1,1,324687.8834,,,,,,-11585.98,-19923.05663,0,0,356196.92,0,0,0,0,0,0,0,-31509.03663,356196.92,0,0,12/31/2018
85201170844034088914,,,,,,,,,,,,,,,3229.36,,,,,,0,3229.36,0,0,0,0,0,0,0,0,0,0,3229.36,0,0,0,12/31/2018
85201171433673035105,,1,,,,1,,,,1,,,1,1,63902.47,64406.67,,,-504.2,,63902.47,0,0,0,0,0,0,0,0,0,0,0,0,63902.47,0,0,12/31/2018
00872121366839926863,1,,,,1,,,,1,,,,2,1,21246.55,,4883.8,,,,0,4407.18,14482.49,0,2356.88,0,0,0,0,0,0,0,21246.55,0,0,0,12/31/2018
85202110475044885805,,,,,,,,,,,,,,,3934.4,,,,,,3934.4,0,0,0,0,0,0,0,0,0,0,0,3934.4,0,0,0,12/31/2018
85201170653905639619,2,,,,1,,,,1,,,,1,1,11947.29,,12925,,,1,12925,-977.71,0,0,0,0,0,0,0,0,0,0,11947.29,0,0,0,12/31/2018
4364566,,12,,,,2,,,,2,,,5,2,87070.59,,,,-896,,31059.17,56385.42,-374,0,0,0,0,0,0,0,0,0,87070.59,0,0,0,12/31/2018
85202131404785368948,,,,,,,,,,,,,1,1,36200,,,,,,0,0,36200,0,0,0,0,0,0,0,0,0,36200,0,0,0,12/31/2018
4396503,,,,,,,,,,,,,1,1,761558.3,,,,,,761558.3,0,0,0,0,0,0,0,0,0,0,0,0,761558.3,0,0,12/31/2018
85201110195854774259,,,,,,,,,,,,,1,1,-298973.75,,,,,,-544043.75,0,0,0,245070,0,0,0,0,0,0,0,0,-298973.75,0,0,12/31/2018
4342539,3,14,,,2,2,,,1,1,,,,,-4727.53,413,894.21,,-3659.84,2,-4727.53,0,0,0,0,0,0,0,0,0,0,0,-4727.53,0,0,0,12/31/2018
10761181424516067257,,1,,,,1,,,,1,,,,,-3752,,,,-3752,,-3752,0,0,0,0,0,0,0,0,0,0,0,-3752,0,0,0,12/31/2018
10751192784302616934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/31/2018
1440288,,7,,2,,3,,2,,1,,1,3,,-4242209.655,,,,-1056108,,-3309001.465,-309485.66,0,0,-623722.53,0,0,0,0,0,0,0,-280236.51,-3961973.145,0,0,12/31/2018
1456920,3,3,3,,1,2,1,,1,2,1,,6,2,3383061.11,,90000,,-10860.37,,-114389.78,401636.16,0,0,3095814.73,0,0,0,0,0,0,0,287246.38,3095814.73,0,0,12/31/2018
85202112063655915042,2,3,,,2,3,,,1,1,,,2,,1516.305,,830.86,,-9455.095,,-2098.355,1321.25,2293.41,0,0,0,0,0,0,0,0,0,1516.305,0,0,0,12/31/2018
0058602,1,2,,1,1,2,,1,1,2,,1,4,2,1820427.42,,932.4,,-43162.83,1,111560.95,2138880.4,0,0,-430013.93,0,0,0,0,0,46679,0,64854.33,1708894.09,0,0,12/31/2018
4429456,5,,1,,1,,1,,1,,1,,1,1,28067.33,,34579.57,,,1,-6512.24,0,34579.57,0,0,0,0,0,0,0,0,0,28067.33,0,0,0,12/31/2018
85102133594869811263,1,,,,1,,,,1,,,,,,1387.98,,617.58,,,1,0,617.58,770.4,0,0,0,0,0,0,0,0,0,1387.98,0,0,0,12/31/2018
0337090,4,32,,17,1,3,,1,1,3,,1,4,1,-5028615.23,,4775,,-2545487.51,,-2777615.84,-2590079.02,0,0,339079.63,0,0,0,0,0,0,0,-282110.5,-4746504.73,0,0,12/31/2018
4357988,,,,,,,,,,,,,1,1,191965.89,,,,,,-13404.22,205370.11,0,0,0,0,0,0,0,0,0,0,191965.89,0,0,0,12/31/2018
85202120903600297940,27,3,10,1,3,3,2,1,2,2,1,1,3,2,358836.75,189965.24,261737.3,,-20771.67,3,389052.35,-52806.31,22590.71,0,0,0,0,0,0,0,0,0,358836.75,0,0,0,12/31/2018
0004348,120,122,20,24,7,8,6,6,4,4,4,4,6,2,1096745.125,83490,1082414.13,-122244.69,-791771.655,1,301349.695,-203907.32,-289408.355,0,1288711.105,0,0,0,0,0,0,0,1096745.125,0,0,0,12/31/2018
4344346,,9,,1,,2,,1,,1,,1,4,1,596327.62,,,,-32006.68,,-10786.98,623157.17,-8.37,0,-16034.2,0,0,0,0,0,0,0,596327.62,0,0,0,12/31/2018
85202171224866826041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/31/2018
4402979,187,69,10,17,3,6,2,6,2,2,2,2,2,1,774461.04,,453133.36,-203658.7,-483606.28,1,968766.49,-188681.165,-2491.485,0,-3132.8,0,0,0,0,0,0,0,774461.04,0,0,0,12/31/2018
10761191764806714146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/31/2018
4383248,,13,,,,1,,,,1,,,4,1,415901.61,,,-625.33,-21884.55,,-32276.98,448178.59,0,0,0,0,0,0,0,0,0,0,-33072.84,448974.45,0,0,12/31/2018
4383401,20,,2,,3,,1,,2,,1,,3,1,9940.3,3120.81,73160.71,,,1,35934.26,-25378.98,-614.98,0,0,0,0,0,0,0,0,0,9940.3,0,0,0,12/31/2018
4316888,107,9,81,5,13,5,8,3,4,3,2,3,9,2,4431625.42,156650.05,3127645.07,-343518.26,-154005.49,7,1676130.89,2794770.89,476.14,0,-39752.5,0,0,0,289.78,0,0,0,3195012.89,1236322.75,0,0,12/31/2018
85101140452935863640,33,2,,1,1,2,,1,1,2,,1,1,1,-2607.01,2129.74,73272.24,-55688.98,-22320.01,1,0,-77821.54,0,0,0,75214.53,0,0,0,0,0,0,-2607.01,0,0,0,12/31/2018
4394755,,,,,,,,,,,,,,,-2394860.87,,,,,,-2394860.87,0,0,0,0,0,0,0,0,0,0,0,0,-2394860.87,0,0,12/31/2018
4473225,,,,,,,,,,,,,,,-54.91,,,,,,-54.91,0,0,0,0,0,0,0,0,0,0,0,-54.91,0,0,0,12/31/2018
4473366,,,,,,,,,,,,,,,-22547.01,,,,,,-10032.78,0,-12514.23,0,0,0,0,0,0,0,0,0,-22547.01,0,0,0,12/31/2018
0355384,1,2,,,1,1,,,1,1,,,1,1,-279666.55,,8624.45,,-8566.97,,-53316.6,-239092.55,12742.6,0,0,0,0,0,0,0,0,0,-279666.55,0,0,0,12/31/2018
4468487,,1,,,,1,,,,1,,,,,-8704.61,,,,-2692.6,,-4714.29,-3990.32,0,0,0,0,0,0,0,0,0,0,-8704.61,0,0,0,12/31/2018
0153336,44,28,19,3,4,7,3,2,1,2,1,1,8,2,5857565.45,320290.45,1303278.46,-190105.74,-231842.53,,53608.87,5827843.17,-3716.98,0,-20169.61,0,0,0,0,0,0,0,5688255.17,169310.28,0,0,12/31/2018
0304182,5,5,2,2,1,1,1,1,1,1,1,1,,,-75389.41,,44401.95,,-41335.09,,3066.86,-78456.27,0,0,0,0,0,0,0,0,0,0,-75389.41,0,0,0,12/31/2018
85201122295241622290,,,,,,,,,,,,,,,3202.96,,,,,,3202.96,0,0,0,0,0,0,0,0,0,0,0,3202.96,0,0,0,12/31/2018
4431126,2,72,,,2,3,,,2,3,,,2,1,-17384.33,,484.75,-9802.94,-20021.79,1,13089.52,-1564.94,-24387.36,0,-4521.55,0,0,0,0,0,0,0,-17384.33,0,0,0,12/31/2018
0060698,51,249,5,16,3,5,2,5,2,3,1,3,12,1,-579704.0524,,191218.0736,-702150.91,-959804.1385,,-622066.0988,-10716.85653,119958.2404,0,-66879.3374,0,0,0,0,0,341740.65,0,-767549.7324,-153894.97,0,0,12/31/2018
85202171025103488143,,1,,1,,1,,1,,1,,1,,,-13793.21,,,,-13793.21,,0,0,-13793.21,0,0,0,0,0,0,0,0,0,-13793.21,0,0,0,12/31/2018
4472294,,,,,,,,,,,,,,,-52537.67,,,,,,-14860.62,-37677.05,0,0,0,0,0,0,0,0,0,0,-52537.67,0,0,0,12/31/2018
85102140875304201839,13,8,1,1,4,4,1,1,3,3,1,1,2,2,19291.61,2744.49,31892.84,,-33453.9,4,10244.92,9856.74,-810.05,0,0,0,0,0,0,0,0,0,19291.61,0,0,0,12/31/2018
0287998,,,,,,,,,,,,,2,1,-312972.16,,,,,,-196383.09,-16172.25,39285,0,-139701.82,0,0,0,0,0,39285,0,-26632.51,-325624.65,0,0,12/31/2018
0309335,,,,,,,,,,,,,6,2,-649102.68,,,,,,408063.26,543314.795,0,0,-1603378.56,2897.825,0,0,0,0,528601.5,0,-4767.88,-1172936.3,0,0,12/31/2018
85201151084353342612,,1,,,,1,,,,1,,,,,-398.58,,,,-3951.77,,-0.81,0,-397.77,0,0,0,0,0,0,0,0,0,-398.58,0,0,0,12/31/2018
4385234,79,56,13,17,6,7,4,5,2,3,1,2,9,2,5127612.483,14555.5,685029.34,-176713.23,-1103590.195,,-86562.2925,5298396.425,-91518.495,0,7296.845,0,0,0,0,0,0,0,1466930.983,3660681.5,0,0,12/31/2018
0356859,,,,,,,,,,,,,2,1,-119996.235,,,,,,-107347.02,-32401.905,0,0,19752.69,0,0,0,0,0,144733,0,-284481.925,19752.69,0,0,12/31/2018
4384961,7,4,,3,1,2,,1,1,2,,1,1,1,-28390.67247,,3172.986003,,-53649.27561,,0,16968.8,-45359.47247,0,0,0,0,0,0,0,0,0,-28390.67247,0,0,0,12/31/2018
85102142125564323329,7,6,,,2,2,,,2,2,,,1,1,3669.185,,7647.91,,-5383.09,1,5475.17,3285.61,0,0,-5091.595,0,0,0,0,0,0,0,3669.185,0,0,0,12/31/2018
4466324,,1,,,,1,,,,1,,,4,1,165686.82,,,,-4000,,165686.82,0,0,0,0,0,0,0,0,0,0,0,165686.82,0,0,0,12/31/2018
4466717,,,,,,,,,,,,,,,-15697.63,,,,,,-14458.6,-1239.03,0,0,0,0,0,0,0,0,0,0,-15697.63,0,0,0,12/31/2018
85202141754746083312,,,,,,,,,,,,,,,12.78,,,,,,0,12.78,0,0,0,0,0,0,0,0,0,0,12.78,0,0,0,12/31/2018
85101141833769658386,,,,,,,,,,,,,,,-30,,,,,,-30,0,0,0,0,0,0,0,0,0,0,0,-30,0,0,0,12/31/2018
0357888,9,9,,2,1,1,,1,1,1,,1,5,2,734199.13,,7081.52,,-243125.85,,0,220470.81,513728.32,0,0,0,0,0,0,0,849167.1,0,-114967.97,0,0,0,12/31/2018
85101110135987027803,,4,,,,1,,,,1,,,1,1,-25567.36,2872.66,,,-16770.12,,0,-39700.3,0,0,-200.5,0,0,14333.44,14333.44,0,0,0,-39900.8,0,0,0,12/31/2018
85201142884465592629,,,,,,,,,,,,,14,1,9245616.81,,,,,,-4340204.46,15173914.62,-1456974.88,0,-131118.47,0,0,0,0,0,0,0,9245616.81,0,0,0,12/31/2018
4474136,1,2,,,1,1,,,1,1,,,1,1,20584.18,2145.19,293.215,-345.3,-60.17,,3000,16662.26,921.92,0,0,0,0,0,0,0,0,0,20584.18,0,0,0,12/31/2018
10751190125347642948,,,,,,,,,,,,,1,1,9900,9900,,,,,0,9900,0,0,0,0,0,0,0,0,0,0,9900,0,0,0,12/31/2018
85101142343164873904,27,3,,,3,1,,,1,1,,,,,528.32,108.7,873.95,,-662.09,1,528.32,0,0,0,0,0,0,0,1305.19,0,0,0,-776.87,0,0,0,12/31/2018
4358825,8,23,4,2,2,1,1,1,1,1,1,1,4,1,6425938.78,700000,682886.86,-696.49,-13809.76,,6499602.54,-19015.91,-54647.85,0,0,0,0,0,0,0,0,0,-41463.76,6467402.54,0,0,12/31/2018
0024032,31,16,1,2,2,4,1,2,2,3,1,2,2,2,10167.955,,57803.015,,-40382.42,,12340.615,-110156.97,0,0,107984.31,0,0,0,0,0,0,0,10167.955,0,0,0,12/31/2018
85202121774856516280,15,12,3,,3,1,2,,2,1,1,,3,2,365292.24,,76740.92,-24982.62,-29012.27,2,0,72253.09,293039.15,0,0,0,0,0,0,0,0,0,365292.24,0,0,0,12/31/2018
0007852,4,3,,,2,1,,,2,1,,,6,2,261466.735,29064.885,9832.885,,-1604.01,,159363.855,102102.88,0,0,0,0,0,0,0,0,0,0,261466.735,0,0,0,12/31/2018
85101143173774898257,,,,,,,,,,,,,1,1,19154.84,,,,,,0,19154.84,0,0,0,0,0,0,0,0,0,0,19154.84,0,0,0,12/31/2018
0297252,,,,,,,,,,,,,,,-14394.87,,,,,,-8394.87,-6000,0,0,0,0,0,0,0,0,0,0,-14394.87,0,0,0,12/31/2018
0140263,5,13,4,7,2,6,1,4,1,3,1,3,19,4,7481152.43,,291000,-403120.98,-1771623.59,,2278871.78,4801133.69,148556.22,0,252590.74,0,0,0,0,0,2012197.05,0,4971735.61,497219.77,0,0,12/31/2018
00872173274025260849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/31/2018
85102152784360128129,,3,,1,,3,,1,,2,,1,,,-114647.46,,,,-37974.81,,-9417.76,-72968.79,-32260.91,0,0,0,0,0,0,0,0,0,-114647.46,0,0,0,12/31/2018
10751173624412947312,15,4,6,,8,2,6,,1,2,1,,7,1,334927.97,3746.87,340880.16,,-13237.9,8,-295.36,-9403.7,0,0,0,0,0,344627.03,0,0,0,0,334927.97,0,0,0,12/31/2018
4401934,,,,,,,,,,,,,,,-5455.92,,,,,,-5455.92,0,0,0,0,0,0,0,0,0,0,0,-5455.92,0,0,0,12/31/2018
4341001,3,81,2,8,3,11,2,6,2,3,2,1,6,1,-533195.46,,68552.88,-1820.195,-412840.455,1,-181520.425,-382273.3,34388.015,0,-3789.75,0,0,0,0,0,0,0,-337428.785,-195766.675,0,0,12/31/2018
4399642,8,7,2,2,1,1,1,1,1,1,1,1,1,1,1261998.6,,101252.33,-448882.78,-121787.16,,-11136.71,1271693.43,1441.88,0,0,0,0,0,0,0,0,0,1261998.6,0,0,0,12/31/2018
4414090,,,,,,,,,,,,,1,,-2797,,,,,,0,-2797,0,0,0,0,0,0,0,0,0,0,-2797,0,0,0,12/31/2018
4463041,,2,,1,,1,,1,,1,,1,,,-82439.28,,,-42808.44,-1500,,0,-81419.28,-1020,0,0,0,0,0,0,0,0,0,-82439.28,0,0,0,12/31/2018
0346634,121,26,2,,1,3,1,,1,1,1,,3,1,251555.1153,6745.931407,160104.2336,-18.104856,-4250.027638,,284752.6419,-30923.72732,0,0,-2273.799264,0,0,0,0,0,0,0,276168.2253,-24613.11,0,0,12/31/2018
4325834,5,15,,1,2,2,,1,2,2,,1,4,2,1683199.9,,1648.97,,-30759.1,,1492999.18,-2544.05,192744.77,0,0,0,0,0,0,0,211731,0,42862.87,1428606.03,0,0,12/31/2018
85202120103874999304,106,55,3,5,9,10,3,5,2,2,2,2,7,2,-512693.318,2482.615,214318.4665,-252203.1323,-335043.6024,2,-737488.3327,227880.2643,-10756.08412,0,0,7670.834577,0,0,0,0,0,0,-612650.9833,99957.66526,0,0,12/31/2018
85202140493440139451,8,11,,,4,3,,,2,3,,,1,1,105845.43,,5147.01,-355.97,-11153.47,4,-3950.33,113936.16,0,0,-4140.4,0,0,0,0,0,0,0,105845.43,0,0,0,12/31/2018
85102142574324323338,4,4,1,,1,2,1,,1,2,1,,1,1,45611.57,,55375.54,-12928.95,-10446.17,1,-10238.3,56182.43,0,0,-332.56,0,0,0,0,0,0,0,45611.57,0,0,0,12/31/2018
4400283,21,25,,,2,2,,,1,1,,,3,2,57028.6,534.54,13275.04,-59.21,-10348.58,,13910.06,43118.54,0,0,0,0,0,0,0,0,0,0,57028.6,0,0,0,12/31/2018
4323840,,,,,,,,,,,,,1,1,-215251.8568,,,,,,-84301.6,74730.99321,0,0,-205681.25,0,0,0,0,0,0,0,73218.3669,-288470.2237,0,0,12/31/2018
85202170094323016503,,,,,,,,,,,,,1,1,11000,,,,,,0,11000,0,0,0,0,0,0,0,0,0,0,11000,0,0,0,12/31/2018
0346035,354,187,44,39,10,14,4,9,3,4,1,2,11,3,3426519.397,7051.048,2305364.905,-20078.5065,-3793593.863,,756988.4065,2653097.274,17614.365,0,-1180.6475,0,0,0,0,0,0,0,1915798.969,1510720.429,0,0,12/31/2018
0346884,19,28,17,5,5,4,5,3,2,3,2,3,14,1,-15004416.94,,835512.605,-16809.135,-228535.14,1,-6004902.835,-7119365.85,169814.855,0,-2049963.105,0,0,0,0,0,0,0,1243931.395,-16248348.33,0,0,12/31/2018
4472676,,,,,,,,,,,,,,,-3717.07,,,,,,0,-3717.07,0,0,0,0,0,0,0,0,0,0,-3717.07,0,0,0,12/31/2018
85101140824172958400,6,1,2,,2,1,2,,1,1,1,,2,1,-20016,288.49,40602.05,,-369.31,2,40521.23,-60537.23,0,0,0,0,0,0,0,0,0,0,-20016,0,0,0,12/31/2018
10761182455977767316,,1,,,,1,,,,1,,,,,-63.23,67.7,,,-130.93,,-63.23,0,0,0,0,0,0,0,0,0,0,0,-63.23,0,0,0,12/31/2018
4428317,,,,,,,,,,,,,1,1,14126.16,,,,,,0,14126.16,0,0,0,0,0,0,0,0,0,0,14126.16,0,0,0,12/31/2018
4450343,,,,,,,,,,,,,,,-9920.72,,,,,,-1798.1,-8122.62,0,0,0,0,0,0,0,0,0,0,-9920.72,0,0,0,12/31/2018
