CONTACT_ID,sales_12M,new_Fund_added_12M,refresh_date
4467271,,,12/31/2019
4331617,,,12/31/2019
85102131433624786004,,,12/31/2019
0143968,74305.07,1,12/31/2019
0361455,1858367.15,8,12/31/2019
0140153,12650.75,1,12/31/2019
0001729,,,12/31/2019
4330640,,,12/31/2019
85201151393319168318,22403,,12/31/2019
4465214,,,12/31/2019
4436798,240084.98,,12/31/2019
85202120264152714202,,,12/31/2019
6669049,,,12/31/2019
4413056,170388.18,1,12/31/2019
4472221,66047.55,3,12/31/2019
85101143695967486631,10143.75,1,12/31/2019
4363587,,,12/31/2019
10751181864950126062,,,12/31/2019
10751193785573606893,,,12/31/2019
85201112715061482130,,,12/31/2019
4351680,,,12/31/2019
0346808,,,12/31/2019
10751190814309541272,,,12/31/2019
10751191644990586478,14427.07,1,12/31/2019
4467486,34032.78,,12/31/2019
0342922,,,12/31/2019
0335147,,,12/31/2019
0353351,20000,,12/31/2019
4303619,,,12/31/2019
0310809,175,1,12/31/2019
4390060,16465.24,2,12/31/2019
10761172243372106958,898865.595,,12/31/2019
4348506,131257.44,2,12/31/2019
4374776,,,12/31/2019
10751193293983767835,4274,1,12/31/2019
10761173574227449986,,,12/31/2019
85102112173833431635,,,12/31/2019
4442276,73403.98,1,12/31/2019
4490802,10551.79,,12/31/2019
4482000,,,12/31/2019
4482074,,,12/31/2019
4370574,159208.51,,12/31/2019
4322340,,,12/31/2019
4323460,178446.08,1,12/31/2019
10761182904222882194,1347.49,,12/31/2019
4391277,,,12/31/2019
85101120714105395449,31629.695,,12/31/2019
85202110594891045799,2144.17,,12/31/2019
85202151386929785087,,,12/31/2019
10761173145337715566,,,12/31/2019
0175081,,,12/31/2019
4330197,,,12/31/2019
4357304,1766982.35,2,12/31/2019
4415319,,,12/31/2019
0331616,,,12/31/2019
4469721,3553.69,1,12/31/2019
4439040,4250.65,1,12/31/2019
85202133184107902947,2587.27,1,12/31/2019
85202111086098491213,,,12/31/2019
4404848,,,12/31/2019
0096215,704843.57,,12/31/2019
4312854,,,12/31/2019
85202123213490035327,,,12/31/2019
85202131485447652441,2127.9,,12/31/2019
4443919,140.97,,12/31/2019
0338912,,,12/31/2019
0263967,,,12/31/2019
85201161214232587264,701.38,1,12/31/2019
85102153794232092218,384729,,12/31/2019
4386334,,,12/31/2019
0082561,,,12/31/2019
10761200936147143247,,,12/31/2019
4329133,34814.55,,12/31/2019
4437336,51435.9,,12/31/2019
85202153223250242104,3749.19,1,12/31/2019
0352465,205,,12/31/2019
85102161082966952994,,,12/31/2019
85102141555991327361,257000,2,12/31/2019
4364030,1100,,12/31/2019
4473161,,,12/31/2019
4415144,624609.57,11,12/31/2019
4351446,,,12/31/2019
0145119,138166.47,,12/31/2019
85102122625213917032,,,12/31/2019
4374213,704314.805,9,12/31/2019
0013726,45000,1,12/31/2019
4355668,6390.52,,12/31/2019
4307017,,,12/31/2019
4385362,,,12/31/2019
4309184,,,12/31/2019
0202353,,,12/31/2019
85201110253331675906,,,12/31/2019
0118047,,,12/31/2019
0234062,,,12/31/2019
10761173333708222322,4625.26,,12/31/2019
4394755,,,12/31/2019
4444375,,,12/31/2019
85101123574837411176,,,12/31/2019
4456595,,,12/31/2019
85101153663772019999,6495.345,,12/31/2019
10751200553541727520,,,12/31/2019
85201171324255565085,207822.37,1,12/31/2019
4396323,,,12/31/2019
10761181874058214663,,,12/31/2019
0349316,464027.935,2,12/31/2019
4305405,,,12/31/2019
4493732,,,12/31/2019
10751190535360095521,256968.365,5,12/31/2019
4386149,25000,,12/31/2019
4384581,158037.19,3,12/31/2019
85201121384927808984,505489.1409,2,12/31/2019
4382369,,,12/31/2019
4330248,40202.265,,12/31/2019
4315896,470622.7501,2,12/31/2019
0078540,33097.69,1,12/31/2019
0081304,103020.61,3,12/31/2019
10761182074093358500,,,12/31/2019
10761193125841419240,,,12/31/2019
4390409,,,12/31/2019
85201131655851466239,159234.03,2,12/31/2019
85201150894107142735,886675.77,,12/31/2019
4416549,,,12/31/2019
4431027,,,12/31/2019
0101591,,,12/31/2019
85201122975045126369,,,12/31/2019
0083712,1521448.7,,12/31/2019
0357448,,,12/31/2019
0336587,1801.76,,12/31/2019
85101142894345929297,,,12/31/2019
0303712,131767.19,1,12/31/2019
0104885,,,12/31/2019
85201111213848650279,,,12/31/2019
4340240,6171.99,1,12/31/2019
4398399,,,12/31/2019
85102111405501547287,,,12/31/2019
0059700,73412.82,1,12/31/2019
0270864,,,12/31/2019
4343212,,,12/31/2019
0335191,,,12/31/2019
85101112033786033374,,,12/31/2019
4465842,,,12/31/2019
0267336,2223639.95,2,12/31/2019
4466364,2320.33,,12/31/2019
85202150803964593645,16873.5,,12/31/2019
4411582,,,12/31/2019
4430019,,,12/31/2019
4468108,1937789.82,6,12/31/2019
4431156,1273.05,2,12/31/2019
4352669,901620.31,3,12/31/2019
0025254,16710.27,,12/31/2019
85202133394932110386,,,12/31/2019
85101151643806414960,,,12/31/2019
85202103315653988762,,,12/31/2019
4371127,,,12/31/2019
4490648,1629.2,,12/31/2019
0184907,297418.8,3,12/31/2019
4417845,,,12/31/2019
0340427,,,12/31/2019
4314898,157250,,12/31/2019
85102112315156957056,,,12/31/2019
4439553,,,12/31/2019
0306395,113945.1,1,12/31/2019
4326772,,,12/31/2019
85201140074868408466,1034045,2,12/31/2019
85201170374666699252,,,12/31/2019
4339421,383799.19,1,12/31/2019
10761172405619297844,,,12/31/2019
0349653,,,12/31/2019
0350172,,,12/31/2019
4444601,939231.19,1,12/31/2019
4469657,205771.61,2,12/31/2019
85101153093570167202,,,12/31/2019
0034416,,,12/31/2019
85201120033409282847,51794,,12/31/2019
4327627,,,12/31/2019
0352854,10000,,12/31/2019
0094318,140308.85,4,12/31/2019
4474150,537389.585,,12/31/2019
0267339,,,12/31/2019
0350458,81125,1,12/31/2019
85201142364574262110,105.37,,12/31/2019
10751173644103154778,,,12/31/2019
0037425,188200,,12/31/2019
4331332,,,12/31/2019
85102111163628872842,75249.51,,12/31/2019
85102170033545559530,,,12/31/2019
10761172633988710761,9578.94,1,12/31/2019
4500003,,,12/31/2019
85101150494074531672,,,12/31/2019
85101150883947874438,,,12/31/2019
85101122513626434956,,,12/31/2019
85201162935371233013,25063.295,,12/31/2019
0048268,,,12/31/2019
85202111005336147755,42910.02,,12/31/2019
85202150513779514398,167254.66,,12/31/2019
4368045,10730.04,,12/31/2019
85101132085054938053,,,12/31/2019
4402723,337420.98,,12/31/2019
4404069,,,12/31/2019
10751181315296786888,,,12/31/2019
00872121366837014090,,,12/31/2019
4324572,,,12/31/2019
4315923,26102.44,,12/31/2019
85101110774752716096,,,12/31/2019
0020233,1348511.193,,12/31/2019
85201162755607792863,,,12/31/2019
4334763,,,12/31/2019
00872121366831893984,248688.57,,12/31/2019
4463333,,,12/31/2019
4463531,278948.82,1,12/31/2019
4327121,,,12/31/2019
4474673,,,12/31/2019
0261505,193431.6974,,12/31/2019
0359158,,,12/31/2019
4342793,697950,,12/31/2019
85202123125517324771,1294.91,2,12/31/2019
0052918,,,12/31/2019
0052031,40000,1,12/31/2019
4375947,601734,,12/31/2019
85102142583315170787,791.81,1,12/31/2019
4500202,,,12/31/2019
10761182764744160887,1470.87,,12/31/2019
85102121205278144602,,,12/31/2019
00872173274022451792,1723.52,,12/31/2019
85101120595331455592,,,12/31/2019
4444039,57184.05,,12/31/2019
85101161015301942694,,,12/31/2019
4351242,26681.73,1,12/31/2019
85202140123643933390,9934.98,1,12/31/2019
4399669,,,12/31/2019
0305746,,,12/31/2019
10761182084126913652,,,12/31/2019
85101120035429760931,,,12/31/2019
4457999,,,12/31/2019
4302081,,,12/31/2019
4374913,248000,,12/31/2019
85101140536017396902,7506.47,,12/31/2019
85101153424274436187,13296.21,,12/31/2019
4418851,9701087.9,3,12/31/2019
0323871,102459.41,2,12/31/2019
4401197,,,12/31/2019
4468447,4258.14,1,12/31/2019
1603588,,,12/31/2019
85202123394201149043,148991.5,,12/31/2019
4366745,1431.440175,1,12/31/2019
85101120194600845934,637.155,,12/31/2019
85101171204158752240,5725.415,,12/31/2019
4350769,,,12/31/2019
10751171745369003025,841.035,,12/31/2019
0234154,70850,1,12/31/2019
00872152306258940195,122122,1,12/31/2019
0063542,,,12/31/2019
4492103,,,12/31/2019
4409193,43120.31,,12/31/2019
85201113065151756510,30991.38,,12/31/2019
0239568,,,12/31/2019
0241159,6201394.855,2,12/31/2019
10761172033784438249,364200.26,,12/31/2019
4440948,21947.39,1,12/31/2019
4455253,48500,,12/31/2019
4378630,1428583.99,1,12/31/2019
4356377,9395.08,,12/31/2019
0188298,262476.8678,1,12/31/2019
4395391,,,12/31/2019
4411757,789.19,1,12/31/2019
4380786,852850,1,12/31/2019
10751181164236745825,1101.11,1,12/31/2019
0007390,,,12/31/2019
4355282,30748.35,,12/31/2019
6688292,,,12/31/2019
85102163373920969802,,,12/31/2019
4396099,,,12/31/2019
0354237,,,12/31/2019
85202110555654791445,599522.015,,12/31/2019
10751171744344612996,1905.96,,12/31/2019
0221232,1122.055,,12/31/2019
00872121366840629076,35414.16,2,12/31/2019
85202112815471206937,22442.565,1,12/31/2019
85101142433358606893,5327.78,3,12/31/2019
4332371,4516.87,,12/31/2019
85202112284981700517,200000,1,12/31/2019
4414699,,,12/31/2019
85201122655152003927,,,12/31/2019
4390403,972.44,1,12/31/2019
85102103422844941007,,,12/31/2019
85101131446010585430,100777.23,2,12/31/2019
85101132003020141298,2148503.597,2,12/31/2019
4471531,,,12/31/2019
4466292,,,12/31/2019
85201150655150564402,,,12/31/2019
85102142943925149057,189.55,,12/31/2019
85101112184946497433,,,12/31/2019
85202111064021140561,244.55,,12/31/2019
85201160113809601036,268631.13,1,12/31/2019
4344765,,,12/31/2019
4401041,4633.09,,12/31/2019
4326227,,,12/31/2019
10751182173147692857,,,12/31/2019
0358710,211586.03,,12/31/2019
85101163144138979803,,,12/31/2019
85101160673609761270,,,12/31/2019
85101160715120856508,140297,3,12/31/2019
0253670,,,12/31/2019
85201140735742787499,,,12/31/2019
00872121355114850043,900,,12/31/2019
0303748,2595.64,,12/31/2019
10761182754797876894,,,12/31/2019
4374658,,,12/31/2019
10761172934891539529,,,12/31/2019
4418921,,,12/31/2019
10761190147180183060,20832.105,3,12/31/2019
10761190164541229749,,,12/31/2019
4415476,,,12/31/2019
0135337,34996.47,,12/31/2019
4411360,21500.16,1,12/31/2019
85102130353924773774,285.08,,12/31/2019
85101112106064523142,,,12/31/2019
4479952,,,12/31/2019
4461641,,,12/31/2019
85202161974155372852,386788.7239,1,12/31/2019
85101131373905186599,41407.62,,12/31/2019
4469955,,,12/31/2019
0021771,,,12/31/2019
10761183185136661864,,,12/31/2019
0090047,,,12/31/2019
85101112114461017805,47533.975,,12/31/2019
4395406,23990.123,1,12/31/2019
85101171214476334592,,,12/31/2019
85202122113098758889,45624.33,,12/31/2019
85102111835772157399,,,12/31/2019
0048311,330466.795,1,12/31/2019
85201111615692454217,,,12/31/2019
10751183184401515471,,,12/31/2019
10751172445267751928,,,12/31/2019
4360369,14371.56,,12/31/2019
85201110656081056249,,,12/31/2019
0000508,2427882.99,1,12/31/2019
4431823,490807.9143,2,12/31/2019
4440239,,,12/31/2019
0209281,344510.1,,12/31/2019
85101160663982535972,,,12/31/2019
85201150554238232324,2964.7,1,12/31/2019
4460426,,,12/31/2019
4341052,,,12/31/2019
0272298,,,12/31/2019
10761180974413782798,592.75,1,12/31/2019
4475940,71198.52,,12/31/2019
85202171145191203963,1024.34,,12/31/2019
4450530,,,12/31/2019
10751190574082990321,265445.93,4,12/31/2019
4465412,260613.7,,12/31/2019
4465479,,,12/31/2019
4316664,,,12/31/2019
4429626,55900,,12/31/2019
0346360,24162.69,,12/31/2019
10751172195231696647,1893.63,,12/31/2019
85202113063279924628,500,,12/31/2019
85201130785153456355,,,12/31/2019
4419479,,,12/31/2019
85102120305867868549,71261,1,12/31/2019
0268295,11049.48161,,12/31/2019
4476519,,,12/31/2019
0268136,,,12/31/2019
0337372,,,12/31/2019
0041646,24325.555,2,12/31/2019
0294126,434340.9082,1,12/31/2019
85202131485343015947,14843.25,,12/31/2019
85102142305024457398,11440.29,,12/31/2019
4481217,761002.8644,,12/31/2019
85202132495582263342,18741.01,1,12/31/2019
4464755,28645.3,,12/31/2019
0953216,357295.48,1,12/31/2019
4455836,,,12/31/2019
4410034,,,12/31/2019
4404657,,,12/31/2019
85101121125661285948,,,12/31/2019
1575778,,,12/31/2019
85102130743231526405,,,12/31/2019
4490466,,,12/31/2019
85202123494164274841,,,12/31/2019
4483952,4118.04,1,12/31/2019
0178203,94745,,12/31/2019
10751191705436823168,2967.92,1,12/31/2019
85202151524662563318,58101.77,3,12/31/2019
4372846,3450.3,,12/31/2019
10751182685616940763,230.78,,12/31/2019
85102131194671900577,208200,,12/31/2019
10761172315218143533,30291.56,1,12/31/2019
4395750,51818.36,2,12/31/2019
85101112763634001591,35556.55,2,12/31/2019
4303022,294,,12/31/2019
4307776,348692.23,,12/31/2019
4300538,394633.83,,12/31/2019
4402058,134500,1,12/31/2019
0117707,48700,,12/31/2019
4412025,1577774,,12/31/2019
4461878,321001.5423,,12/31/2019
4436486,83012,,12/31/2019
4485185,,,12/31/2019
85201110354336006452,12478.96,,12/31/2019
85201103523436234840,5759.74,,12/31/2019
4316839,,,12/31/2019
0049714,284195.1,1,12/31/2019
0330189,401192.87,,12/31/2019
85101142005120298707,564339.13,,12/31/2019
4469889,,,12/31/2019
85102171195888232566,670000,1,12/31/2019
4357925,,,12/31/2019
4343363,289940,,12/31/2019
85202143435314827248,3000,1,12/31/2019
85102132034717191116,36186.8,,12/31/2019
4439516,261974,1,12/31/2019
4484828,,,12/31/2019
4329187,,,12/31/2019
1685973,2008.685,,12/31/2019
10761171465218631183,,,12/31/2019
85101152474827568989,805.34,,12/31/2019
85202131564969273093,11584.63,,12/31/2019
85102132005112430823,,,12/31/2019
4385586,429556.84,1,12/31/2019
0088714,20000,,12/31/2019
0092521,520387.815,,12/31/2019
4416455,,,12/31/2019
85101130284816323031,,,12/31/2019
4318876,,,12/31/2019
0308517,199000,1,12/31/2019
10761192733882507757,,,12/31/2019
10751173565435130317,,,12/31/2019
4313760,6252330.8,2,12/31/2019
4315425,,,12/31/2019
0276267,411504.2775,4,12/31/2019
85102160793672156866,71998.36,,12/31/2019
10751171665293793695,15928.65,,12/31/2019
85102171454278540467,,,12/31/2019
4437442,25000,,12/31/2019
0307343,,,12/31/2019
85202111004647588622,5448558.66,1,12/31/2019
0235517,,,12/31/2019
85101142343164873904,693.7,,12/31/2019
4416444,,,12/31/2019
10761192634893399141,,,12/31/2019
0346959,,,12/31/2019
85201113114370441829,125722.05,1,12/31/2019
4349082,803966.14,2,12/31/2019
4380606,,,12/31/2019
4331156,,,12/31/2019
4331037,,,12/31/2019
4458623,178526.1381,,12/31/2019
0099399,,,12/31/2019
10751192094624839637,,,12/31/2019
4357371,,,12/31/2019
4463041,,,12/31/2019
85102133385406195546,193514.7,,12/31/2019
4354552,,,12/31/2019
4350000,152617.58,1,12/31/2019
85201140973851275629,,,12/31/2019
85201141034664489650,31047.18,2,12/31/2019
85202112544218584201,1532496.57,3,12/31/2019
4352579,331485.29,,12/31/2019
85101123583862783368,,,12/31/2019
85102121256021699721,,,12/31/2019
85202111063680503636,,,12/31/2019
85102110745007790911,40497.54,2,12/31/2019
4381660,,,12/31/2019
0352597,3000980.12,,12/31/2019
85101150655157915972,,,12/31/2019
4331366,,,12/31/2019
85101162095381829778,,,12/31/2019
85202161384949362753,460411.9598,1,12/31/2019
4473225,,,12/31/2019
4473366,,,12/31/2019
0319520,3305933.235,1,12/31/2019
0245807,,,12/31/2019
4349505,,,12/31/2019
4321324,2002414.02,,12/31/2019
10761173175133379753,1267.35,1,12/31/2019
10751172624983762544,280319.29,,12/31/2019
10751182835671927174,650,,12/31/2019
4306135,,,12/31/2019
10751173344939189955,,,12/31/2019
85102131405475927072,214940.6,,12/31/2019
85102110532970151537,8504.34,3,12/31/2019
4345698,,,12/31/2019
0112467,,,12/31/2019
85101143696171742845,,,12/31/2019
4396503,,,12/31/2019
4430311,,,12/31/2019
85202140985184266667,,,12/31/2019
85202163493477977386,,,12/31/2019
85201110385403181158,,,12/31/2019
85102130903011770046,140310.88,,12/31/2019
4382757,742.07,1,12/31/2019
0263796,,,12/31/2019
85101112925793590720,483.41,,12/31/2019
85201123157451839903,,,12/31/2019
0080811,,,12/31/2019
10761192674595821529,,,12/31/2019
10761182004948822636,8215,,12/31/2019
85202111474343866255,,,12/31/2019
4380450,636.596334,,12/31/2019
85102140895165408734,,,12/31/2019
0345201,,,12/31/2019
85202103454512812892,,,12/31/2019
4447536,6057.6,,12/31/2019
85101152134472246057,,,12/31/2019
4473609,,,12/31/2019
4353511,27800,1,12/31/2019
85202153035311069371,26120.035,,12/31/2019
4434498,110600.86,3,12/31/2019
4454035,1220661,,12/31/2019
0195387,,,12/31/2019
0288556,,,12/31/2019
4414279,,,12/31/2019
0238904,,,12/31/2019
4412909,136267.2774,1,12/31/2019
0028023,,,12/31/2019
0035524,,,12/31/2019
4470282,,,12/31/2019
0342730,4631.19,1,12/31/2019
4355330,,,12/31/2019
0305958,,,12/31/2019
4345872,,,12/31/2019
85101132304425985659,,,12/31/2019
4490379,,,12/31/2019
4340623,,,12/31/2019
85202153224607129808,1415.78,,12/31/2019
0345054,2871222.09,10,12/31/2019
10761181513884698976,279838.68,1,12/31/2019
10751172115344032057,679.04,,12/31/2019
10751173405785141219,224.33,1,12/31/2019
0361285,115593.88,,12/31/2019
4421349,494533.1884,2,12/31/2019
85201140263362276346,70180.58,,12/31/2019
0042191,,,12/31/2019
85101130184582230854,,,12/31/2019
4372132,20516.15,2,12/31/2019
4489843,,,12/31/2019
4394432,,,12/31/2019
85102141163089139823,236.02,,12/31/2019
85202161153887123338,,,12/31/2019
85201160435634523001,,,12/31/2019
85101103614057616552,,,12/31/2019
4328678,4864.64,,12/31/2019
85102162023908663183,7957.13,,12/31/2019
4450227,,,12/31/2019
4385817,,,12/31/2019
85201120764680582442,,,12/31/2019
4403266,,,12/31/2019
4460648,,,12/31/2019
85101132534910672939,1077765.41,3,12/31/2019
00872121366878630679,31982.4,,12/31/2019
85101140223306640648,8653.19,,12/31/2019
10751182807046446378,14894.61,1,12/31/2019
0201545,,,12/31/2019
10751190022791523322,15500,1,12/31/2019
0351688,,,12/31/2019
4411595,11935.91,1,12/31/2019
4428483,,,12/31/2019
4305477,673277,,12/31/2019
4367245,79090.24,1,12/31/2019
4305386,5993.05,,12/31/2019
85201152593525166577,32963.29,,12/31/2019
85102170905104384704,42398,2,12/31/2019
4470561,239272.7685,1,12/31/2019
85102162684568529535,,,12/31/2019
4444443,551097,,12/31/2019
0138439,340000,1,12/31/2019
0293950,,,12/31/2019
85201112165257960254,84235,,12/31/2019
4492464,,,12/31/2019
0357860,,,12/31/2019
85101112175128685279,3722.305,,12/31/2019
85102120385092184489,,,12/31/2019
0326185,,,12/31/2019
10751182443892024519,,,12/31/2019
10751200344639186722,,,12/31/2019
85102111604748219571,1125880.17,2,12/31/2019
85102151255915057663,17575,1,12/31/2019
85102162974053739044,,,12/31/2019
85201152723003710693,,,12/31/2019
85201103685089973714,,,12/31/2019
10761183554789885080,5705.68,,12/31/2019
85201142123555670667,,,12/31/2019
85202111473721600890,11018.04,,12/31/2019
4487873,,,12/31/2019
4411923,,,12/31/2019
4436418,,,12/31/2019
4427240,4566.9,2,12/31/2019
85201121524131557355,93767.43,,12/31/2019
85102170733611600439,1929.33,1,12/31/2019
85102151486246679031,5492,1,12/31/2019
4450503,,,12/31/2019
10751191432934577447,4852.2,1,12/31/2019
4300476,1495648.645,1,12/31/2019
10761192886195242699,195802.95,11,12/31/2019
4418637,,,12/31/2019
85101142574918607490,28091393.74,2,12/31/2019
4427197,,,12/31/2019
4497423,,,12/31/2019
85102123054836863571,,,12/31/2019
10761171815316385051,1775.43,1,12/31/2019
0083335,,,12/31/2019
85101140524062219772,37443.82,1,12/31/2019
4347735,240220.745,1,12/31/2019
85202103574227052744,,,12/31/2019
85202112835287161096,,,12/31/2019
85202122834142245835,,,12/31/2019
0079880,56736.82,,12/31/2019
0222561,,,12/31/2019
0118873,108555,,12/31/2019
85201103794113768848,,,12/31/2019
4435242,,,12/31/2019
4433880,,,12/31/2019
4430424,394207.015,,12/31/2019
85102132742932998597,,,12/31/2019
85201161093158180179,645324.22,,12/31/2019
85201152663213895520,75000,,12/31/2019
0116142,,,12/31/2019
10761192156737054534,,,12/31/2019
4349180,,,12/31/2019
00872162046017090028,,,12/31/2019
4459879,,,12/31/2019
4341691,12500,1,12/31/2019
4363554,,,12/31/2019
4499666,,,12/31/2019
0317981,3113090.766,1,12/31/2019
4351788,,,12/31/2019
4352412,1437627.53,,12/31/2019
10761172664134606580,4552.03,,12/31/2019
0024461,,,12/31/2019
4308859,,,12/31/2019
0292054,,,12/31/2019
4422273,,,12/31/2019
85201142594166146881,,,12/31/2019
4429549,,,12/31/2019
85101143153946513706,,,12/31/2019
4484142,,,12/31/2019
10751192855337421142,129566.485,2,12/31/2019
85201112355363322621,,,12/31/2019
85201143013219244997,,,12/31/2019
85201140273818586825,193812.09,1,12/31/2019
85202132165443132079,75569.08,1,12/31/2019
4392927,290367.36,,12/31/2019
4351351,,,12/31/2019
85201132284744562065,,,12/31/2019
10751182925462411701,,,12/31/2019
85101111224586609177,,,12/31/2019
0285175,,,12/31/2019
10761180894259850175,123181.48,,12/31/2019
85102152735782131565,5545.89,1,12/31/2019
0288493,711693.26,3,12/31/2019
0360959,,,12/31/2019
4329862,43401.64,,12/31/2019
4327246,4095.87,1,12/31/2019
4363972,7535.105,,12/31/2019
4424277,80300,,12/31/2019
85101151385555894586,,,12/31/2019
00872162046015083342,51190,,12/31/2019
4469884,14027,,12/31/2019
85202142653679167378,69516.95061,,12/31/2019
00872121345052151128,56000,1,12/31/2019
4329856,48752.73,,12/31/2019
0349786,,,12/31/2019
10761181655824280035,20669.13,,12/31/2019
0361756,29000,1,12/31/2019
85102153423347506321,4320.38,,12/31/2019
4436244,104797.445,,12/31/2019
4344863,94705.19,,12/31/2019
10761172394291660201,,,12/31/2019
4370339,,,12/31/2019
4313107,,,12/31/2019
0344311,,,12/31/2019
4314841,3119273.66,2,12/31/2019
4417587,,,12/31/2019
4481503,2033931.85,1,12/31/2019
4370172,,,12/31/2019
0259783,,,12/31/2019
4367044,9752.42,,12/31/2019
85201111375076157877,23216.53,2,12/31/2019
0044289,30522.03,,12/31/2019
4397413,26952.86,,12/31/2019
0304687,,,12/31/2019
0084829,,,12/31/2019
0341830,,,12/31/2019
4479335,282.45,,12/31/2019
0340830,705254.1778,,12/31/2019
85201150685918406039,307009.96,4,12/31/2019
4490289,73889.88,,12/31/2019
10751172243832926280,495000,1,12/31/2019
85202141245118642128,15321,,12/31/2019
0257523,,,12/31/2019
0258197,,,12/31/2019
0259754,6458.972,,12/31/2019
4440942,,,12/31/2019
4457365,684769.47,4,12/31/2019
0264228,,,12/31/2019
4497734,65813.35,,12/31/2019
0081740,,,12/31/2019
0306976,,,12/31/2019
0292609,,,12/31/2019
10761192646652442482,,,12/31/2019
4458692,,,12/31/2019
85201160055632566342,,,12/31/2019
10751180225118773631,,,12/31/2019
85202150515587187765,271696.8232,1,12/31/2019
4328459,1000,,12/31/2019
4403698,,,12/31/2019
85102112244542352914,,,12/31/2019
0128783,222500,1,12/31/2019
4361643,,,12/31/2019
85101141233630099422,18449.59,1,12/31/2019
85101141934823983946,,,12/31/2019
4394559,2267500,2,12/31/2019
85202140815205893912,448551.53,,12/31/2019
4431197,,,12/31/2019
4408981,,,12/31/2019
4448381,,,12/31/2019
4465403,20890.68,,12/31/2019
85201132803380894879,,,12/31/2019
10761190983964223254,52400,1,12/31/2019
4437141,25000,1,12/31/2019
85101112763801218066,,,12/31/2019
00872121345039000858,24239.91,1,12/31/2019
0034784,,,12/31/2019
0008000,,,12/31/2019
85201170183601032548,,,12/31/2019
85202153584137810294,42031.34,,12/31/2019
0304270,,,12/31/2019
0209384,20868.62,1,12/31/2019
0102854,,,12/31/2019
4475459,123510.46,,12/31/2019
85101162173532407148,20954.11,,12/31/2019
4383516,,,12/31/2019
4338283,100000,1,12/31/2019
0298969,426825.205,,12/31/2019
85101131475661258996,,,12/31/2019
85101132453993917349,49454.22,1,12/31/2019
85101152274507015966,1169.94,,12/31/2019
85101153214087587509,,,12/31/2019
4361095,,,12/31/2019
4385399,,,12/31/2019
85202111013568920912,6864.15,1,12/31/2019
4458907,,,12/31/2019
85102151344442273928,,,12/31/2019
4406855,40000,,12/31/2019
85202121664592920737,,,12/31/2019
4439240,,,12/31/2019
0212392,1247409.55,1,12/31/2019
4391207,,,12/31/2019
4355306,,,12/31/2019
85201133703629289653,1006.75,1,12/31/2019
4454375,3115.37,1,12/31/2019
85202162994603279894,,,12/31/2019
0275901,,,12/31/2019
4305128,,,12/31/2019
1779537,32721.59,1,12/31/2019
85101170194258388574,2058.71,3,12/31/2019
85102170464034777294,5199.51,,12/31/2019
4444287,,,12/31/2019
10761182763503065610,441.42,,12/31/2019
10751181113573136497,,,12/31/2019
85101143684582331977,89.89,,12/31/2019
10761182045471579069,3010,,12/31/2019
4443948,515512,,12/31/2019
85201143394743078862,,,12/31/2019
4435851,666309.79,3,12/31/2019
4339054,776249.2405,,12/31/2019
4430423,24547.055,,12/31/2019
0358492,,,12/31/2019
4448629,,,12/31/2019
4378652,3113.35,,12/31/2019
4379297,70000,,12/31/2019
4384203,,,12/31/2019
85101161225156178014,76922.5,2,12/31/2019
85101120103585192381,,,12/31/2019
4350806,30032.65,,12/31/2019
4472317,596107.76,,12/31/2019
85101170335689651920,20771,1,12/31/2019
85202152433624015776,1088.14,1,12/31/2019
4465875,904.44,1,12/31/2019
4457956,18024.96,,12/31/2019
85202122694083594278,6386389.32,2,12/31/2019
85201111333264336270,60547.91,,12/31/2019
85101131186032040527,,,12/31/2019
4411768,,,12/31/2019
85102151483720573766,,,12/31/2019
4445996,347224.64,,12/31/2019
0091970,,,12/31/2019
10761172404643751650,29194,1,12/31/2019
85101113535344709305,809403.38,,12/31/2019
0360380,,,12/31/2019
4309976,,,12/31/2019
4443041,,,12/31/2019
10751190574073964092,48232.29,2,12/31/2019
10761192016025299583,,,12/31/2019
10761180095160921384,22657.12,4,12/31/2019
85101140743342574864,,,12/31/2019
4456091,32818.23,,12/31/2019
0047229,,,12/31/2019
85101151633750024802,2692718.32,,12/31/2019
0286954,,,12/31/2019
4476344,,,12/31/2019
0266464,105920.64,,12/31/2019
85102113674447066436,110.96,1,12/31/2019
0347633,,,12/31/2019
0069070,,,12/31/2019
85102152345720369435,1600000,,12/31/2019
4425759,3255.3,1,12/31/2019
10751193404252625701,,,12/31/2019
4490741,,,12/31/2019
85102120453634332234,1188.27,,12/31/2019
4412347,1920.62,,12/31/2019
4334267,,,12/31/2019
85101133816100579449,94064,,12/31/2019
85101132245345608574,,,12/31/2019
4432963,953462.58,2,12/31/2019
85101161515805105881,228327.4901,2,12/31/2019
85102153224412022746,3636.42,1,12/31/2019
10761181495350121146,,,12/31/2019
0344402,251045.33,2,12/31/2019
4315127,,,12/31/2019
00872162046014381194,124583,,12/31/2019
00872162046014983066,,,12/31/2019
4429939,,,12/31/2019
85101150344387585580,,,12/31/2019
4419627,,,12/31/2019
0037665,,,12/31/2019
0038219,,,12/31/2019
4405416,,,12/31/2019
0034188,,,12/31/2019
85202142205073185771,,,12/31/2019
4418444,,,12/31/2019
4351658,,,12/31/2019
0180969,2287823.94,,12/31/2019
85201143735748074590,1519,1,12/31/2019
4468798,76644.375,,12/31/2019
4343985,23466.73,1,12/31/2019
4464299,,,12/31/2019
